Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Canada Inc.
Statement,Data,BrokerAddress,"1800 McGill College Avenue, Suite 2106, Montreal, Quebec, Canada  H3A 3J6"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"June 9, 2023"
Statement,Data,WhenGenerated,"2023-06-11, 16:05:53 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,John Smith
Account Information,Data,Account Alias,RRSP
Account Information,Data,Account,U1234567
Account Information,Data,Account Type,Individual
Account Information,Data,Customer Type,Registered Retirement Savings Plan
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,3433.486082662,3627.065160875,0,3627.065160875,193.579078212
Net Asset Value,Data,Stock,328030,322389,0,322389,-5641
Net Asset Value,Data,Options,-56954.84,5203.19,-56410.44,-51207.25,5747.59
Net Asset Value,Data,Dividend Accruals,275,275,0,275,0
Net Asset Value,Data,Total,274783.646082662,331494.255160875,-56410.44,275083.815160875,300.169078212
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.109238334%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,274783.646082662
Change in NAV,Data,Mark-to-Market,304.59000396
Change in NAV,Data,Commissions,-4.42092575
Change in NAV,Data,Ending Value,275083.815160875
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Complex Positions Summary,Data,USD,EBAY INC,EBAY,100,1,45.81,4581,20
Complex Positions Summary,Data,USD,EBAY 21JUL23 40 C,EBAY  230721C00040000,-1,100,6.2272,-622.72,-16.31
Complex Positions Summary,Data,USD,EQT +100xSTK  -1xJun 27 Call STK/OPT,,1,-,-,2692.92,-1.18
Complex Positions Summary,Data,USD,EQT CORP,EQT,100,1,38.55,3855,-42
Complex Positions Summary,Data,USD,EQT 16JUN23 27 C,EQT   230616C00027000,-1,100,11.6208,-1162.08,40.82
Complex Positions Summary,Data,USD,JWN +100xSTK  -1xJun 14.5 Call STK/OPT,,2,-,-,2898.22,1.1
Complex Positions Summary,Data,USD,NORDSTROM INC,JWN,200,1,19.74,3948,72
Complex Positions Summary,Data,USD,JWN 16JUN23 14.5 C,JWN   230616C00014500,-2,100,5.2489,-1049.78,-70.9
Complex Positions Summary,Data,USD,M +100xSTK  -1xJul 14 Call STK/OPT,,2,-,-,2748.22,-9.66
Complex Positions Summary,Data,USD,MACYS INC,M,200,1,15.66,3132,-72
Complex Positions Summary,Data,USD,M 21JUL23 14 C,M     230721C00014000,-2,100,1.9189,-383.78,62.34
Complex Positions Summary,Data,USD,MSFT +100xSTK  -1xJul 245 Call STK/OPT,,1,-,-,24280.87,-48.3
Complex Positions Summary,Data,USD,MICROSOFT CORP,MSFT,100,1,326.79,32679,153
Complex Positions Summary,Data,USD,MSFT 21JUL23 245 C,MSFT  230721C00245000,-1,100,83.9813,-8398.13,-201.3
Complex Positions Summary,Data,USD,NKE +100xSTK  -1xJun30 100 Call STK/OPT,,1,-,-,9776.17,-1.14
Complex Positions Summary,Data,USD,NIKE INC -CL B,NKE,100,1,105.86,10586,-34
Complex Positions Summary,Data,USD,NKE 30JUN23 100 C,NKE   230630C00100000,-1,100,8.0983,-809.83,32.86
Complex Positions Summary,Data,USD,PHM +100xSTK  -1xJul 65 Call STK/OPT,,1,-,-,6422.82,-9.607915
Complex Positions Summary,Data,USD,PULTE GROUP INC,PHM,100,1,71.99,7199,-3.370257
Complex Positions Summary,Data,USD,PHM 21JUL23 65 C,PHM   230721C00065000,-1,100,7.7618,-776.18,-6.237658
Complex Positions Summary,Data,USD,STNG +100xSTK  -1xJul 46 Call STK/OPT,,1,-,-,4269,2
Complex Positions Summary,Data,USD,SCORPIO TANKERS INC,STNG,100,1,44.84,4484,-3
Complex Positions Summary,Data,USD,STNG 21JUL23 46 C,STNG  230721C00046000,-1,100,2.15,-215,5
Complex Positions Summary,Data,USD,STX +100xSTK  -1xJul 55 Call STK/OPT,,1,-,-,5430.2,-3.226731
Complex Positions Summary,Data,USD,SEAGATE TECHNOLOGY HOLDINGS,STX,100,1,60.89,6089,33.629743
Complex Positions Summary,Data,USD,STX 21JUL23 55 C,STX   230721C00055000,-1,100,6.588,-658.8,-36.856474
Complex Positions Summary,Data,USD,TD +100xSTK  -1xJul 50 Call STK/OPT,,1,-,-,4970.95,-1.28
Complex Positions Summary,Data,USD,TORONTO-DOMINION BANK,TD,100,1,59.27,5927,10
Complex Positions Summary,Data,USD,TD 21JUL23 50 C,TD    230721C00050000,-1,100,9.5605,-956.05,-11.28
Complex Positions Summary,Data,USD,TGT +100xSTK  -1xJul 130 Call STK/OPT,,1,-,-,12326.5,-203.15
Complex Positions Summary,Data,USD,TARGET CORP,TGT,100,1,126.99,12699,-428
Complex Positions Summary,Data,USD,TGT 21JUL23 130 C,TGT   230721C00130000,-1,100,3.725,-372.5,224.85
Complex Positions Summary,Data,USD,TSM +100xSTK  -1xJul07 90 Call STK/OPT,,1,-,-,8969.46,25.15
Complex Positions Summary,Data,USD,TAIWAN SEMICONDUCTOR-SP ADR,TSM,100,1,102.8,10280,286
Complex Positions Summary,Data,USD,TSM 07JUL23 90 C,TSM   230707C00090000,-1,100,13.1054,-1310.54,-260.85
Complex Positions Summary,Data,Total,,,,,,129246.98,-283.872425
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,USD,FDX,"2023-06-08, 16:20:00",-100,155,223.76,15500,-0.1385,-17267.370257,3873.744617,-6876,A;C
Trades,SubTotal,,Stocks,USD,FDX,,-100,,,15500,-0.1385,-17267.370257,3873.744617,-6876,
Trades,Total,,Stocks,USD,,,,,,-1950,-1.24927175,183.74051475,3873.744617,-6830,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Equity and Index Options,USD,FDX 16JUN23 155 C,"2023-06-08, 16:20:00",1,0,68.9658,0,0,5641.253374,0,6896.58,A;C
Trades,SubTotal,,Equity and Index Options,USD,FDX 16JUN23 155 C,,1,,,0,0,5641.253374,0,6896.58,
Trades,Total,,Equity and Index Options,USD,,,,,,2148,-3.171654,3496.425028,0,6820.64,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Security ID,Listing Exch,Multiplier,Type,Code
Financial Instrument Information,Data,Stocks,APA,APA CORP,474515500,US03743Q1085,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,BOH,BANK OF HAWAII CORP,5147,US0625401098,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,BX,BLACKSTONE INC,372834689,US09260D1072,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,C,CITIGROUP INC,87335484,US1729674242,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CMA,COMERICA INC,5800,US2003401070,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CVE,CENOVUS ENERGY INC,70021622,CA15135U1093,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,DKS,DICK'S SPORTING GOODS INC,16310970,US2533931026,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,EBAY,EBAY INC,4347086,US2786421030,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,EQT,EQT CORP,57698865,US26884L1098,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,FDX,FEDEX CORPORATION,5100583,US31428X1063,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,HAS,HASBRO INC,754956,US4180561072,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,HP,HELMERICH & PAYNE,8097,US4234521015,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,HPQ,HP INC,209411801,US40434L1052,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,JWN,NORDSTROM INC,272428,US6556641008,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,M,MACYS INC,44475946,US55616P1049,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,MSFT,MICROSOFT CORP,272093,US5949181045,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,NKE,NIKE INC -CL B,10291,US6541061031,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,NUE,NUCOR CORP,10557,US6703461052,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,NXPI,NXP SEMICONDUCTORS NV,77791077,NL0009538784,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PARA,PARAMOUNT GLOBAL-CLASS B,393897513,US92556H2067,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PHM,PULTE GROUP INC,11109,US7458671010,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,QQQM,INVESCO NASDAQ 100 ETF,449738108,US46138G6492,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,SCHW,SCHWAB (CHARLES) CORP,11905,US8085131055,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,STLD,STEEL DYNAMICS INC,6478095,US8581191009,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,STNG,SCORPIO TANKERS INC,349869083,MHY7542C1306,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,STX,SEAGATE TECHNOLOGY HOLDINGS,491932113,IE00BKVD2N49,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TD,TORONTO-DOMINION BANK,2009210,CA8911605092,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TGT,TARGET CORP,6437,US87612E1064,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TSM,TAIWAN SEMICONDUCTOR-SP ADR,6223250,US8740391003,NYSE,1,ADR,CP
Financial Instrument Information,Data,Stocks,XLK,TECHNOLOGY SELECT SECT SPDR,4215230,US81369Y8030,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,XLY,CONSUMER DISCRETIONARY SELT,4215215,US81369Y4070,ARCA,1,ETF,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Listing Exch,Multiplier,Expiry,Delivery Month,Type,Strike,Code
Financial Instrument Information,Data,Equity and Index Options,APA   230616C00031000,APA 16JUN23 31 C,632435540,CBOE,100,2023-06-16,2023-06,C,31,
Financial Instrument Information,Data,Equity and Index Options,APA   230616P00035000,APA 16JUN23 35 P,626552528,CBOE,100,2023-06-16,2023-06,P,35,
Financial Instrument Information,Data,Equity and Index Options,BOH   230616C00030000,BOH 16JUN23 30 C,626585610,CBOE,100,2023-06-16,2023-06,C,30,CP
Financial Instrument Information,Data,Equity and Index Options,BX    230721C00070000,BX 21JUL23 70 C,627402706,CBOE,100,2023-07-21,2023-07,C,70,CP
Financial Instrument Information,Data,Equity and Index Options,C     230616C00040000,C 16JUN23 40 C,559726467,CBOE,100,2023-06-16,2023-06,C,40,CP
Financial Instrument Information,Data,Equity and Index Options,CMA   230721C00035000,CMA 21JUL23 35 C,599251292,CBOE,100,2023-07-21,2023-07,C,35,CP
Financial Instrument Information,Data,Equity and Index Options,CVE   230616C00015000,CVE 16JUN23 15 C,538404089,CBOE,100,2023-06-16,2023-06,C,15,
Financial Instrument Information,Data,Equity and Index Options,CVE   230616P00015000,CVE 16JUN23 15 P,538404390,CBOE,100,2023-06-16,2023-06,P,15,
Financial Instrument Information,Data,Equity and Index Options,DKS   230616C00110000,DKS 16JUN23 110 C,592516705,CBOE,100,2023-06-16,2023-06,C,110,CP
Financial Instrument Information,Data,Equity and Index Options,DKS   230616C00122000,DKS 16JUN23 122 C,632455066,CBOE,100,2023-06-16,2023-06,C,122,CP
Financial Instrument Information,Data,Equity and Index Options,DKS   230616P00130000,DKS 16JUN23 130 P,592518098,CBOE,100,2023-06-16,2023-06,P,130,
Financial Instrument Information,Data,Equity and Index Options,EBAY  230721C00040000,EBAY 21JUL23 40 C,598202587,CBOE,100,2023-07-21,2023-07,C,40,CP
Financial Instrument Information,Data,Equity and Index Options,EQT   230616C00027000,EQT 16JUN23 27 C,540372939,CBOE,100,2023-06-16,2023-06,C,27,CP
Financial Instrument Information,Data,Equity and Index Options,FDX   230616C00155000,FDX 16JUN23 155 C,555318966,CBOE,100,2023-06-16,2023-06,C,155,
Financial Instrument Information,Data,Equity and Index Options,HAS   230721C00050000,HAS 21JUL23 50 C,598327592,CBOE,100,2023-07-21,2023-07,C,50,
Financial Instrument Information,Data,Equity and Index Options,HP    230616C00032500,HP 16JUN23 32.5 C,592596824,CBOE,100,2023-06-16,2023-06,C,32.5,
Financial Instrument Information,Data,Equity and Index Options,HP    230616P00035000,HP 16JUN23 35 P,592597585,CBOE,100,2023-06-16,2023-06,P,35,
Financial Instrument Information,Data,Equity and Index Options,HPQ   230616C00027000,HPQ 16JUN23 27 C,587906260,CBOE,100,2023-06-16,2023-06,C,27,
Financial Instrument Information,Data,Equity and Index Options,HPQ   230616P00030000,HPQ 16JUN23 30 P,580172414,CBOE,100,2023-06-16,2023-06,P,30,
Financial Instrument Information,Data,Equity and Index Options,JWN   230616C00014500,JWN 16JUN23 14.5 C,632490351,CBOE,100,2023-06-16,2023-06,C,14.5,CP
Financial Instrument Information,Data,Equity and Index Options,M     230721C00014000,M 21JUL23 14 C,631896775,CBOE,100,2023-07-21,2023-07,C,14,CP
Financial Instrument Information,Data,Equity and Index Options,MSFT  230721C00205000,MSFT 21JUL23 205 C,598401494,CBOE,100,2023-07-21,2023-07,C,205,
Financial Instrument Information,Data,Equity and Index Options,MSFT  230721C00245000,MSFT 21JUL23 245 C,598401994,CBOE,100,2023-07-21,2023-07,C,245,CP
Financial Instrument Information,Data,Equity and Index Options,NKE   230630C00100000,NKE 30JUN23 100 C,630745533,CBOE,100,2023-06-30,2023-06,C,100,CP
Financial Instrument Information,Data,Equity and Index Options,NUE   230721C00130000,NUE 21JUL23 130 C,598378630,CBOE,100,2023-07-21,2023-07,C,130,
Financial Instrument Information,Data,Equity and Index Options,NUE   230721P00135000,NUE 21JUL23 135 P,598379975,CBOE,100,2023-07-21,2023-07,P,135,
Financial Instrument Information,Data,Equity and Index Options,NXPI  230616C00140000,NXPI 16JUN23 140 C,564466254,CBOE,100,2023-06-16,2023-06,C,140,
Financial Instrument Information,Data,Equity and Index Options,PARA  230616C00014000,PARA 16JUN23 14 C,632503486,CBOE,100,2023-06-16,2023-06,C,14,
Financial Instrument Information,Data,Equity and Index Options,PARA  230616P00017500,PARA 16JUN23 17.5 P,580954457,CBOE,100,2023-06-16,2023-06,P,17.5,
Financial Instrument Information,Data,Equity and Index Options,PHM   230721C00065000,PHM 21JUL23 65 C,598494303,CBOE,100,2023-07-21,2023-07,C,65,CP
Financial Instrument Information,Data,Equity and Index Options,QQQM  230616C00120000,QQQM 16JUN23 120 C,592779271,PHLX,100,2023-06-16,2023-06,C,120,
Financial Instrument Information,Data,Equity and Index Options,SCHW  230616C00047500,SCHW 16JUN23 47.5 C,561888129,CBOE,100,2023-06-16,2023-06,C,47.5,
Financial Instrument Information,Data,Equity and Index Options,SCHW  230616P00057500,SCHW 16JUN23 57.5 P,561888350,CBOE,100,2023-06-16,2023-06,P,57.5,
Financial Instrument Information,Data,Equity and Index Options,STLD  230616C00095000,STLD 16JUN23 95 C,627001413,CBOE,100,2023-06-16,2023-06,C,95,
Financial Instrument Information,Data,Equity and Index Options,STLD  230616P00100000,STLD 16JUN23 100 P,627001515,CBOE,100,2023-06-16,2023-06,P,100,
Financial Instrument Information,Data,Equity and Index Options,STLD  230616P00115000,STLD 16JUN23 115 P,627001815,CBOE,100,2023-06-16,2023-06,P,115,
Financial Instrument Information,Data,Equity and Index Options,STNG  230721C00046000,STNG 21JUL23 46 C,598545746,CBOE,100,2023-07-21,2023-07,C,46,CP
Financial Instrument Information,Data,Equity and Index Options,STNG  230721P00050000,STNG 21JUL23 50 P,598546377,CBOE,100,2023-07-21,2023-07,P,50,
Financial Instrument Information,Data,Equity and Index Options,STX   230721C00055000,STX 21JUL23 55 C,626119147,CBOE,100,2023-07-21,2023-07,C,55,CP
Financial Instrument Information,Data,Equity and Index Options,TD    230721C00050000,TD 21JUL23 50 C,598572500,CBOE,100,2023-07-21,2023-07,C,50,CP
Financial Instrument Information,Data,Equity and Index Options,TGT   230721C00130000,TGT 21JUL23 130 C,598501962,CBOE,100,2023-07-21,2023-07,C,130,CP
Financial Instrument Information,Data,Equity and Index Options,TGT   230721P00140000,TGT 21JUL23 140 P,598502927,CBOE,100,2023-07-21,2023-07,P,140,
Financial Instrument Information,Data,Equity and Index Options,TSM   230707C00090000,TSM 07JUL23 90 C,633373083,CBOE,100,2023-07-07,2023-07,C,90,CP
Financial Instrument Information,Data,Equity and Index Options,XLK   230721C00139000,XLK 21JUL23 139 C,632109856,CBOE,100,2023-07-21,2023-07,C,139,
Financial Instrument Information,Data,Equity and Index Options,XLY   230616C00146000,XLY 16JUN23 146 C,592855692,CBOE,100,2023-06-16,2023-06,C,146,
Base Currency Exchange Rate,Header,Currency,Rate
Base Currency Exchange Rate,Data,AED,0.272260
Base Currency Exchange Rate,Data,AUD,0.674230
Base Currency Exchange Rate,Data,BGN,0.549570
Base Currency Exchange Rate,Data,BRL,0.204850
Base Currency Exchange Rate,Data,CAD,0.749580
Base Currency Exchange Rate,Data,CHF,1.107000
Base Currency Exchange Rate,Data,CNH,0.139990
Base Currency Exchange Rate,Data,CNY,0.140280
Base Currency Exchange Rate,Data,CZK,0.045366
Base Currency Exchange Rate,Data,DKK,0.144240
Base Currency Exchange Rate,Data,EUR,1.074900
Base Currency Exchange Rate,Data,GBP,1.257800
Base Currency Exchange Rate,Data,HKD,0.127570
Base Currency Exchange Rate,Data,HUF,0.002920
Base Currency Exchange Rate,Data,ILS,0.279120
Base Currency Exchange Rate,Data,INR,0.012129
Base Currency Exchange Rate,Data,JPY,0.007176
Base Currency Exchange Rate,Data,KRW,0.000777
Base Currency Exchange Rate,Data,MXN,0.057861
Base Currency Exchange Rate,Data,NOK,0.092959
Base Currency Exchange Rate,Data,NZD,0.612920
Base Currency Exchange Rate,Data,PLN,0.242070
Base Currency Exchange Rate,Data,RON,0.216860
Base Currency Exchange Rate,Data,RUB,0.012088
Base Currency Exchange Rate,Data,SAR,0.266630
Base Currency Exchange Rate,Data,SEK,0.092371
Base Currency Exchange Rate,Data,SGD,0.744300
Base Currency Exchange Rate,Data,THB,0.028902
Base Currency Exchange Rate,Data,TRY,0.042737
Base Currency Exchange Rate,Data,TWD,0.032588
Base Currency Exchange Rate,Data,ZAR,0.053429
Codes,Header,Code,Meaning,Code (Cont.),Meaning (Cont.)
Codes,Data,A,Assignment
Codes,Data,ADR,ADR Fee Accrual
Codes,Data,AEx,Automatic exercise for dividend-related recommendation.
Codes,Data,AFx,AutoFX conversion resulting from trading
Codes,Data,Adj,Adjustment
Codes,Data,Al,Allocation
Codes,Data,Aw,Away Trade
Codes,Data,B,Automatic Buy-in
Codes,Data,Bo,Direct Borrow
Codes,Data,C,Closing Trade
Codes,Data,CD,Cash Delivery
Codes,Data,CP,Complex Position
Codes,Data,Ca,Cancelled
Codes,Data,Co,Corrected Trade
Codes,Data,Cx,Part or all of this transaction was a Crossing executed as dual agent by IB for two IB customers
Codes,Data,ETF,ETF Creation/Redemption
Codes,Data,Ep,Resulted from an Expired Position
Codes,Data,Ex,Exercise
Codes,Data,FP,The fractional portion of this trade was executed against IB or an affiliate.
Codes,Data,FPA,The fractional portion of this trade was executed against IB or an affiliate. IB acted as agent for the whole share portion of this trade.
Codes,Data,G,Trade in Guaranteed Account Segment
Codes,Data,GEA,Exercise or Assignment resulting from offsetting positions
Codes,Data,HC,Highest Cost tax basis election
Codes,Data,HFI,Investment Transferred to Hedge Fund
Codes,Data,HFR,Redemption from Hedge Fund
Codes,Data,I,Internal Transfer
Codes,Data,IA,The transaction was executed against IB or an affiliate
Codes,Data,IM,A portion of the order was executed against IB or an affiliate; IB acted as agent on a portion.
Codes,Data,INV,Investment Transfer from Investor
Codes,Data,IPO,This transaction was executed as part of an IPO in which IB was a member of the selling group and is classified as a Principal trade.
Codes,Data,L,Ordered by IB (Margin Violation)
Codes,Data,LD,Adjusted by Loss Disallowed from Wash Sale
Codes,Data,LI,"Last In, First Out (LIFO) tax basis election"
Codes,Data,LT,Long Term P/L
Codes,Data,Lo,Direct Loan
Codes,Data,M,Entered manually by IB
Codes,Data,MEx,Manual exercise for dividend-related recommendation.
Codes,Data,ML,Maximize Losses tax basis election
Codes,Data,MLG,Maximize Long Term Gain tax basis election
Codes,Data,MLL,Maximize Long Term Loss tax basis election
Codes,Data,MSG,Maximize Short Term Gain tax basis election
Codes,Data,MSL,Maximize Short Term Loss tax basis election
Codes,Data,O,Opening Trade
Codes,Data,P,Partial Execution
Codes,Data,PI,Price Improvement
Codes,Data,Po,Interest or Dividend Accrual Posting
Codes,Data,Pr,Part or all of this transaction was executed by the Exchange as a Crossing by IB against an IB affiliate and is therefore classified as a Principal and not an agency trade
Codes,Data,R,Dividend Reinvestment
Codes,Data,RED,Redemption to Investor
Codes,Data,RI,Recurring Investment
Codes,Data,RP,"IB acted as agent for the fractional share portion of this trade, which was executed by an IB affiliate as riskless principal."
Codes,Data,RPA,IB acted as agent for both the fractional share portion and the whole share portion of this trade; the fractional share portion was executed by an IB Affiliate as riskless principal.
Codes,Data,Rb,Rebill
Codes,Data,Re,Interest or Dividend Accrual Reversal
Codes,Data,Ri,Reimbursement
Codes,Data,SI,This order was solicited by Interactive Brokers
Codes,Data,SL,Specific Lot tax basis election
Codes,Data,SO,This order was marked as solicited by your Introducing Broker
Codes,Data,SS,Customer designated this trade for shortened settlement and so is subject to execution at prices above the prevailing market
Codes,Data,ST,Short Term P/L
Codes,Data,T,Transfer
Codes,Data,Un,Unvested shares from stock grant
Notes/Legal Notes,Header,Type,Note
Notes/Legal Notes,Data,Notes,"Most stock exchange transactions settle on the trade date plus two business days. Options, futures and US open-end mutual fund transactions settle on trade date plus one business day. (Some exchanges and other transaction types may have longer or shorter settlement periods.) Ending settled cash reflects the cash that has actually settled.  "
Notes/Legal Notes,Data,Notes,Initial and maintenance margin requirements are available within the Account Window of the Trader Workstation.
REMOVED LINE
Notes/Legal Notes,Data,Notes,"IB acts as agent in executing the fractional share portion of your order. In certain circumstances, IB routes the fractional portion of your order to an affiliate, which may execute the fractional portion of the order as principal. In such circumstances, this is indicated by the codes associated with the trade. If an IB affiliate acts as principal in executing any fractional share portion of your order, the order will be executed at the price displayed for the opposite side of the NBBO from your order (the offer if you are buying and the bid if you are selling) at the time of execution. If an IB affiliate is acting as riskless principal in connection with filling the fractional share portion of your order, the affiliate will execute the fractional share portion of your order at the price it receives for the execution of the whole share."
Notes/Legal Notes,Data,Notes,"In case of partial executions, commissions are charged on the total quantity executed on the original order. The commission is displayed on the first partial execution only."
Notes/Legal Notes,Data,Notes,Each closed lot indicated above with a reference to note (6) was chosen by the end of the trading day to be sold versus the specific opening purchase identified in that row.
Notes/Legal Notes,Data,Notes,Trade execution times are displayed in Eastern Time.
Notes/Legal Notes,Data,Notes,Applicable commodity Regulatory Fees for your transactions are available on the IB website at www.interactivebrokers.com/en/accounts/fees/exchangeAndRegulatoryFees.php.
Notes/Legal Notes,Data,Notes,"Borrow Fee Rate represents the cost to borrow stock expressed in percent per annum. It is applied to the collateral value on the stock borrow contract and is separate from any interest earned on credit cash balances. Similarly, Loan Fee Rate represents the benefit to lend stock. A positive rate indicates a cost to the borrower/benefit to the lender and a negative rate indicates a benefit to the borrower/cost to the lender. In general, the fee rates for hard-to-borrow stocks are higher than for normal availability stocks."
Notes/Legal Notes,Data,Notes,Interest Rate on Customer Collateral represents the interest paid on the collateral posted to the customer's account and received from lending stock.  A positive rate indicates a benefit to the lender.
Notes/Legal Notes,Data,Notes,"The closing prices on this Activity Statement are indicative and may come from third-party sources. Interactive Brokers does not warrant the accuracy of the prices provided by third-party sources. Due to time zone differences, certain non-US mutual funds may deliver closing prices after the Activity Statement has been produced and the closing prices for such funds will reflect the previous day's price."
Notes/Legal Notes,Data,Notes,All Market Data and Research services are provided through Global Financial Information Services (GmbH).
Notes/Legal Notes,Data,Notes,"Market data is provided by Global Financial Information Services (GmbH). Your local broker collects amounts owed for fees and tax for such data on behalf of Global Financial Information Services (GmbH). Note, you are responsible for any applicable taxes relating to the provision of these services."
Notes/Legal Notes,Data,Notes,"Please note that the ""cost"" of a security position refers to its ""book cost"" which means, in the case of a long security position, the total amount paid for the security, including any transaction charges related to the purchase and in the case of a short security position, the total amount received for the security, net of any transaction charges related to the sale, adjusted for distributions (other than dividends for short security position), returns of capital and corporate actions. In the case of securities transferred in, ""cost"" may in some instances refer to the market value of the security position as at the date of transfer and in such cases, market value information will be used to estimate part or all of the book cost of the relevant security position unless IBC reasonably believes it cannot determine the book cost of such security position.  Accordingly, the stated cost may not be appropriate for account performance or tax reporting purposes."
Notes/Legal Notes,Data,Fixed Income Notes,"Call features for bonds or preferred stocks may affect the yield. For zero coupon, compound interest and multiplier securities, there are no periodic payments and securities may be callable below maturity value without notice to holder unless registered. For asset-backed securities, the actual yield may vary depending on the speed at which the underlying note is pre-paid. For additional information regarding bond yield, please contact the IB Help Desk at: help@interactivebrokers.com. If this debt security is unrated by a nationally recognized statistical rating organization, it may pose a high risk of default. You should consult a financial advisor to determine whether unrated bonds are appropriate for your portfolio in light of your goals and your financial circumstances. Fees charged by bond trading centers are included in the cost of bond transactions."
Notes/Legal Notes,Data,Legal Notes,"THIS STATEMENT IS BEING ISSUED TO YOU BY INTERACTIVE BROKERS CANADA INC. WHO HAS AGREED TO ACT AS THE CUSTODIAN FOR THE ASSETS DISCLOSED ON THIS STATEMENT. THE ASSETS THAT MAY BE ELIGIBLE FOR THE CANADIAN INVESTOR PROTECTION FUND (CIPF) COVERAGE, WITHIN SPECIFIED LIMITS, ARE LIMITED TO THOSE DISCLOSED IN THIS ACCOUNT STATEMENT.Please promptly report any inaccuracy or discrepancy in this statement, or in your account. Contact the IB Customer Service Department in writing using the form available on the IB website. You may also contact IB by phone, but if you report an error by phone, you should re-confirm such oral communication in writing in order to protect your rights, including rights under the Canadian Investor Protection Fund (CIPF).Interactive Brokers Canada Inc., www.interactivebrokers.ca, 877-745-4222 (Can.)"
Notes/Legal Notes,Data,Legal Notes,"Interactive Brokers Group, Inc. (IBKR-NASDAQ) is a related or connected issuer of Interactive Brokers Canada Inc."
Notes/Legal Notes,Data,Legal Notes,"Trades marked with the exchange indicator of TMBR were effected by Interactive Brokers Canada Inc.(""IB"" or ""IB Canada"") as agent through a market making affiliate, which acted as principal in the transaction and may have a long or short position in the security and may have profited or lost in connection with the transaction."
Notes/Legal Notes,Data,Legal Notes,"All Volume Weighted Average Price (VWAP) trades are effected pursuant to an average price formula based on a reference price provided by a third-party data provider. Additional information about reference prices are available upon request.  IB, as agent, effects VWAP transactions through a market making affiliate, which acts as principal in such transactions and may have a long or short position in the security and may have profited or lost in connection with the transaction."
Notes/Legal Notes,Data,Legal Notes,"IB accepts liquidity rebates or other order flow payments from Alternative Trading Systems, market makers and exchanges for certain orders in stocks. IB receives payment for some option orders pursuant to exchange-mandated marketing fee programs or other arrangements. The source and nature of any compensation received by IB in connection with any transaction is available upon written request of the customer. For further information, check the IB website and the Order Routing and Payment for Order Flow Disclosure provided when you opened your account and annually or email help@interactivebrokers.com."
