Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Canada Inc.
Statement,Data,BrokerAddress,"1800 McGill College Avenue, Suite 2106, Montreal, Quebec, Canada  H3A 3J6"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"June 12, 2023"
Statement,Data,WhenGenerated,"2023-06-13, 07:04:08 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,John Smith
Account Information,Data,Account Alias,RRSP
Account Information,Data,Account,U1234567
Account Information,Data,Account Type,Individual
Account Information,Data,Customer Type,Registered Retirement Savings Plan
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,3627.065160875,4338.437672052,0,4338.437672052,711.372511177
Net Asset Value,Data,Stock,322389,324378,0,324378,1989
Net Asset Value,Data,Options,-51207.25,5024.65,-58716.82,-53692.17,-2484.92
Net Asset Value,Data,Dividend Accruals,275,192,0,192,-83
Net Asset Value,Data,Total,275083.815160875,333933.087672052,-58716.82,275216.267672052,132.452511177
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.048149874%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,275083.815160875
Change in NAV,Data,Mark-to-Market,113.07999368
Change in NAV,Data,Dividends,108
Change in NAV,Data,Change in Dividend Accruals,-83
Change in NAV,Data,Commissions,-5.6274825
Change in NAV,Data,Ending Value,275216.267672052
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Complex Positions Summary,Data,USD,BANK OF HAWAII CORP,BOH,0,-,-,-,18.478579
Complex Positions Summary,Data,USD,BOH 16JUN23 30 C,BOH   230616C00030000,0,-,-,-,-28.94155
Complex Positions Summary,Data,USD,BX +100xSTK  -1xJul 70 Call STK/OPT,,1,-,-,6926.54,0.96
Complex Positions Summary,Data,USD,BLACKSTONE INC,BX,100,1,89.89,8989,170
Complex Positions Summary,Data,USD,BX 21JUL23 70 C,BX    230721C00070000,-1,100,20.6246,-2062.46,-169.04
Complex Positions Summary,Data,USD,C +100xSTK  -1xJun 40 Call STK/OPT,,1,-,-,3993.2,0.78
Complex Positions Summary,Data,USD,CITIGROUP INC,C,100,1,48.45,4845,15
Complex Positions Summary,Data,USD,C 16JUN23 40 C,C     230616C00040000,-1,100,8.518,-851.8,-14.22
Complex Positions Summary,Data,USD,CMA +100xSTK  -1xJul 35 Call STK/OPT,,1,-,-,3420.07,1.03
Complex Positions Summary,Data,USD,COMERICA INC,CMA,100,1,41.03,4103,-105
Complex Positions Summary,Data,USD,CMA 21JUL23 35 C,CMA   230721C00035000,-1,100,6.8293,-682.93,106.03
Complex Positions Summary,Data,USD,CWH +100xSTK  -1xSep 26 Call STK/OPT,,1,-,-,2514.79,-5.634867
Complex Positions Summary,Data,USD,CAMPING WORLD HOLDINGS INC-A,CWH,100,1,28.9,2890,-19.370257
Complex Positions Summary,Data,USD,CWH 15SEP23 26 C,CWH   230915C00026000,-1,100,3.7521,-375.21,13.73539
Complex Positions Summary,Data,USD,DKS +100xSTK  -1xJun 110 Call STK/OPT,,1,-,-,10994.66,6.22
Complex Positions Summary,Data,USD,DICK'S SPORTING GOODS INC,DKS,100,1,135.4,13540,-32
Complex Positions Summary,Data,USD,DKS 16JUN23 110 C,DKS   230616C00110000,-1,100,25.4534,-2545.34,38.22
Complex Positions Summary,Data,USD,DKS +100xSTK  -1xJun 122 Call STK/OPT,,1,-,-,12193.6,10.6
Complex Positions Summary,Data,USD,DICK'S SPORTING GOODS INC,DKS,100,1,135.4,13540,-32
Complex Positions Summary,Data,USD,DKS 16JUN23 122 C,DKS   230616C00122000,-1,100,13.464,-1346.4,42.6
Complex Positions Summary,Data,USD,EBAY +100xSTK  -1xJul 40 Call STK/OPT,,1,-,-,3955.17,-3.11
Complex Positions Summary,Data,USD,EBAY INC,EBAY,100,1,45.12,4512,-69
Complex Positions Summary,Data,USD,EBAY 21JUL23 40 C,EBAY  230721C00040000,-1,100,5.5683,-556.83,65.89
Complex Positions Summary,Data,USD,EQT +100xSTK  -1xJun 27 Call STK/OPT,,1,-,-,2696.55,3.63
Complex Positions Summary,Data,USD,EQT CORP,EQT,100,1,38.31,3831,-24
Complex Positions Summary,Data,USD,EQT 16JUN23 27 C,EQT   230616C00027000,-1,100,11.3445,-1134.45,27.63
Complex Positions Summary,Data,USD,JWN +100xSTK  -1xJun 14.5 Call STK/OPT,,2,-,-,2897.44,-0.78
Complex Positions Summary,Data,USD,NORDSTROM INC,JWN,200,1,20.21,4042,94
Complex Positions Summary,Data,USD,JWN 16JUN23 14.5 C,JWN   230616C00014500,-2,100,5.7228,-1144.56,-94.78
Complex Positions Summary,Data,USD,M +100xSTK  -1xJul 14 Call STK/OPT,,2,-,-,2765.86,17.64
Complex Positions Summary,Data,USD,MACYS INC,M,200,1,16.11,3222,90
Complex Positions Summary,Data,USD,M 21JUL23 14 C,M     230721C00014000,-2,100,2.2807,-456.14,-72.36
Complex Positions Summary,Data,USD,MSFT +100xSTK  -1xJul 245 Call STK/OPT,,1,-,-,24333.59,52.72
Complex Positions Summary,Data,USD,MICROSOFT CORP,MSFT,100,1,331.85,33185,506
Complex Positions Summary,Data,USD,MSFT 21JUL23 245 C,MSFT  230721C00245000,-1,100,88.5141,-8851.41,-453.28
Complex Positions Summary,Data,USD,NKE +100xSTK  -1xJun30 100 Call STK/OPT,,1,-,-,9801.8,25.63
Complex Positions Summary,Data,USD,NIKE INC -CL B,NKE,100,1,106.83,10683,97
Complex Positions Summary,Data,USD,NKE 30JUN23 100 C,NKE   230630C00100000,-1,100,8.812,-881.2,-71.37
Complex Positions Summary,Data,USD,PHM +100xSTK  -1xJul 65 Call STK/OPT,,1,-,-,6438.66,15.84
Complex Positions Summary,Data,USD,PULTE GROUP INC,PHM,100,1,72.9,7290,91
Complex Positions Summary,Data,USD,PHM 21JUL23 65 C,PHM   230721C00065000,-1,100,8.5134,-851.34,-75.16
Complex Positions Summary,Data,USD,STNG +100xSTK  -1xJul 44 Call STK/OPT,,1,-,-,4133.55,-1849.474022
Complex Positions Summary,Data,USD,SCORPIO TANKERS INC,STNG,100,1,44.11,4411,-1850.3703
Complex Positions Summary,Data,USD,STNG 21JUL23 44 C,STNG  230721C00044000,-1,100,2.7745,-277.45,0.896278
Complex Positions Summary,Data,USD,STNG +100xSTK  -1xJul 46 Call STK/OPT,,0,-,-,-,1794.72125
Complex Positions Summary,Data,USD,SCORPIO TANKERS INC,STNG,0,-,-,-,1777.3703
Complex Positions Summary,Data,USD,STNG 21JUL23 46 C,STNG  230721C00046000,0,-,-,-,17.35095
Complex Positions Summary,Data,USD,STX +100xSTK  -1xJul 55 Call STK/OPT,,1,-,-,5466.91,36.71
Complex Positions Summary,Data,USD,SEAGATE TECHNOLOGY HOLDINGS,STX,100,1,63.41,6341,252
Complex Positions Summary,Data,USD,STX 21JUL23 55 C,STX   230721C00055000,-1,100,8.7409,-874.09,-215.29
Complex Positions Summary,Data,USD,TD +100xSTK  -1xJul 50 Call STK/OPT,,1,-,-,4971.79,0.84
Complex Positions Summary,Data,USD,TORONTO-DOMINION BANK,TD,100,1,58.99,5899,-28
Complex Positions Summary,Data,USD,TD 21JUL23 50 C,TD    230721C00050000,-1,100,9.2721,-927.21,28.84
Complex Positions Summary,Data,USD,TGT +100xSTK  -1xJul 130 Call STK/OPT,,1,-,-,12300.5,-26
Complex Positions Summary,Data,USD,TARGET CORP,TGT,100,1,126.48,12648,-51
Complex Positions Summary,Data,USD,TGT 21JUL23 130 C,TGT   230721C00130000,-1,100,3.475,-347.5,25
Complex Positions Summary,Data,USD,TSM +100xSTK  -1xJul07 90 Call STK/OPT,,1,-,-,8976.85,7.39
Complex Positions Summary,Data,USD,TAIWAN SEMICONDUCTOR-SP ADR,TSM,100,1,107.06,10706,426
Complex Positions Summary,Data,USD,TSM 07JUL23 90 C,TSM   230707C00090000,-1,100,17.2915,-1729.15,-418.61
Complex Positions Summary,Data,Total,,,,,,128781.53,79.24939
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Stocks,USD,BOH,"2023-06-12, 09:31:45",-100,45.83,45.36,4583,-0.52142125,-4134.370257,448.108322,47,C;CP
Trades,SubTotal,,Stocks,USD,BOH,,-100,,,4583,-0.52142125,-4134.370257,448.108322,47,
Trades,Data,Order,Stocks,USD,CWH,"2023-06-12, 14:07:54",100,29.09,28.9,-2909,-0.37025725,2909.37025725,0,-19,CP;O
Trades,SubTotal,,Stocks,USD,CWH,,100,,,-2909,-0.37025725,2909.37025725,0,-19,
Trades,Total,,Stocks,USD,,,,,,1674,-0.8916785,-1224.99999975,448.108322,28, 
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Equity and Index Options,USD,BOH 16JUN23 30 C,"2023-06-12, 09:31:45",1,15.97,15.4573,-1597,-1.05155,1202.938878,-395.112672,-51.27,C;CP
Trades,SubTotal,,Equity and Index Options,USD,BOH 16JUN23 30 C,,1,,,-1597,-1.05155,1202.938878,-395.112672,-51.27,
Trades,Data,Order,Equity and Index Options,USD,CWH 15SEP23 26 C,"2023-06-12, 14:07:54",-1,3.9,3.7521,390,-1.05461,-388.94539,0,14.79,CP;O
Trades,SubTotal,,Equity and Index Options,USD,CWH 15SEP23 26 C,,-1,,,390,-1.05461,-388.94539,0,14.79,
Trades,Data,Order,Equity and Index Options,USD,HPQ 16JUN23 27 C,"2023-06-12, 12:25:16",2,3.32,3.44,-664,-0.6581,685.331532,20.673432,24,C;P
Trades,SubTotal,,Equity and Index Options,USD,HPQ 16JUN23 27 C,,2,,,-664,-0.6581,685.331532,20.673432,24,
Trades,Data,Order,Equity and Index Options,USD,HPQ 18AUG23 27 C,"2023-06-12, 12:25:16",-2,3.62,3.7726,724,-0.668772,-723.331228,0,-30.52,O;P
Trades,SubTotal,,Equity and Index Options,USD,HPQ 18AUG23 27 C,,-2,,,724,-0.668772,-723.331228,0,-30.52,
Trades,Data,Order,Equity and Index Options,USD,STNG 21JUL23 44 C,"2023-06-12, 14:22:31",-1,2.79,2.7745,279,-0.653722,-278.346278,0,1.55,CP;O
Trades,SubTotal,,Equity and Index Options,USD,STNG 21JUL23 44 C,,-1,,,279,-0.653722,-278.346278,0,1.55,
Trades,Data,Order,Equity and Index Options,USD,STNG 21JUL23 46 C,"2023-06-12, 14:22:31",1,1.97,1.925,-197,-0.64905,444.34495,246.6959,-4.5,C;CP
Trades,SubTotal,,Equity and Index Options,USD,STNG 21JUL23 46 C,,1,,,-197,-0.64905,444.34495,246.6959,-4.5,
Trades,Total,,Equity and Index Options,USD,,,,,,-1065,-4.735804,941.992464,-127.74334,-45.95,
Dividends,Header,Currency,Date,Description,Amount
Dividends,Data,USD,2023-06-12,TGT(US87612E1064) Cash Dividend USD 1.08 per Share (Ordinary Dividend),108
Dividends,Data,Total,,,108
Change in Dividend Accruals,Header,Asset Category,Currency,Symbol,Date,Ex Date,Pay Date,Quantity,Tax,Fee,Gross Rate,Gross Amount,Net Amount,Code
Change in Dividend Accruals,Data,Starting Dividend Accruals in USD,,,,,,,,,,,275,
Change in Dividend Accruals,Data,Stocks,USD,STNG,2023-06-09,2023-06-12,2023-06-30,100,0,0,0.25,25,25,Po
Change in Dividend Accruals,Data,Stocks,USD,TGT,2023-06-12,2023-05-16,2023-06-12,100,0,0,1.08,-108,-108,Re
Change in Dividend Accruals,Data,Total,,,,,,,0,0,,-83,-83,
Change in Dividend Accruals,Data,Ending Dividend Accruals in USD,,,,,,,,,,,192,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Security ID,Listing Exch,Multiplier,Type,Code
Financial Instrument Information,Data,Stocks,APA,APA CORP,474515500,US03743Q1085,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,BOH,BANK OF HAWAII CORP,5147,US0625401098,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,BX,BLACKSTONE INC,372834689,US09260D1072,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,C,CITIGROUP INC,87335484,US1729674242,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CMA,COMERICA INC,5800,US2003401070,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CVE,CENOVUS ENERGY INC,70021622,CA15135U1093,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,CWH,CAMPING WORLD HOLDINGS INC-A,250142644,US13462K1097,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,DKS,DICK'S SPORTING GOODS INC,16310970,US2533931026,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,EBAY,EBAY INC,4347086,US2786421030,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,EQT,EQT CORP,57698865,US26884L1098,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,HAS,HASBRO INC,754956,US4180561072,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,HP,HELMERICH & PAYNE,8097,US4234521015,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,HPQ,HP INC,209411801,US40434L1052,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,JWN,NORDSTROM INC,272428,US6556641008,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,M,MACYS INC,44475946,US55616P1049,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,MSFT,MICROSOFT CORP,272093,US5949181045,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,NKE,NIKE INC -CL B,10291,US6541061031,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,NUE,NUCOR CORP,10557,US6703461052,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,NXPI,NXP SEMICONDUCTORS NV,77791077,NL0009538784,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PARA,PARAMOUNT GLOBAL-CLASS B,393897513,US92556H2067,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PHM,PULTE GROUP INC,11109,US7458671010,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,QQQM,INVESCO NASDAQ 100 ETF,449738108,US46138G6492,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,SCHW,SCHWAB (CHARLES) CORP,11905,US8085131055,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,STLD,STEEL DYNAMICS INC,6478095,US8581191009,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,STNG,SCORPIO TANKERS INC,349869083,MHY7542C1306,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,STX,SEAGATE TECHNOLOGY HOLDINGS,491932113,IE00BKVD2N49,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TD,TORONTO-DOMINION BANK,2009210,CA8911605092,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TGT,TARGET CORP,6437,US87612E1064,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TSM,TAIWAN SEMICONDUCTOR-SP ADR,6223250,US8740391003,NYSE,1,ADR,CP
Financial Instrument Information,Data,Stocks,XLK,TECHNOLOGY SELECT SECT SPDR,4215230,US81369Y8030,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,XLY,CONSUMER DISCRETIONARY SELT,4215215,US81369Y4070,ARCA,1,ETF,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Listing Exch,Multiplier,Expiry,Delivery Month,Type,Strike,Code
Financial Instrument Information,Data,Equity and Index Options,APA   230616C00031000,APA 16JUN23 31 C,632435540,CBOE,100,2023-06-16,2023-06,C,31,
Financial Instrument Information,Data,Equity and Index Options,APA   230616P00035000,APA 16JUN23 35 P,626552528,CBOE,100,2023-06-16,2023-06,P,35,
Financial Instrument Information,Data,Equity and Index Options,BOH   230616C00030000,BOH 16JUN23 30 C,626585610,CBOE,100,2023-06-16,2023-06,C,30,CP
Financial Instrument Information,Data,Equity and Index Options,BX    230721C00070000,BX 21JUL23 70 C,627402706,CBOE,100,2023-07-21,2023-07,C,70,CP
Financial Instrument Information,Data,Equity and Index Options,C     230616C00040000,C 16JUN23 40 C,559726467,CBOE,100,2023-06-16,2023-06,C,40,CP
Financial Instrument Information,Data,Equity and Index Options,CMA   230721C00035000,CMA 21JUL23 35 C,599251292,CBOE,100,2023-07-21,2023-07,C,35,CP
Financial Instrument Information,Data,Equity and Index Options,CVE   230616C00015000,CVE 16JUN23 15 C,538404089,CBOE,100,2023-06-16,2023-06,C,15,
Financial Instrument Information,Data,Equity and Index Options,CVE   230616P00015000,CVE 16JUN23 15 P,538404390,CBOE,100,2023-06-16,2023-06,P,15,
Financial Instrument Information,Data,Equity and Index Options,CWH   230915C00026000,CWH 15SEP23 26 C,608977457,CBOE,100,2023-09-15,2023-09,C,26,CP
Financial Instrument Information,Data,Equity and Index Options,DKS   230616C00110000,DKS 16JUN23 110 C,592516705,CBOE,100,2023-06-16,2023-06,C,110,CP
Financial Instrument Information,Data,Equity and Index Options,DKS   230616C00122000,DKS 16JUN23 122 C,632455066,CBOE,100,2023-06-16,2023-06,C,122,CP
Financial Instrument Information,Data,Equity and Index Options,DKS   230616P00130000,DKS 16JUN23 130 P,592518098,CBOE,100,2023-06-16,2023-06,P,130,
Financial Instrument Information,Data,Equity and Index Options,EBAY  230721C00040000,EBAY 21JUL23 40 C,598202587,CBOE,100,2023-07-21,2023-07,C,40,CP
Financial Instrument Information,Data,Equity and Index Options,EQT   230616C00027000,EQT 16JUN23 27 C,540372939,CBOE,100,2023-06-16,2023-06,C,27,CP
Financial Instrument Information,Data,Equity and Index Options,HAS   230721C00050000,HAS 21JUL23 50 C,598327592,CBOE,100,2023-07-21,2023-07,C,50,
Financial Instrument Information,Data,Equity and Index Options,HP    230616C00032500,HP 16JUN23 32.5 C,592596824,CBOE,100,2023-06-16,2023-06,C,32.5,
Financial Instrument Information,Data,Equity and Index Options,HP    230616P00035000,HP 16JUN23 35 P,592597585,CBOE,100,2023-06-16,2023-06,P,35,
Financial Instrument Information,Data,Equity and Index Options,HPQ   230616C00027000,HPQ 16JUN23 27 C,587906260,CBOE,100,2023-06-16,2023-06,C,27,
Financial Instrument Information,Data,Equity and Index Options,HPQ   230616P00030000,HPQ 16JUN23 30 P,580172414,CBOE,100,2023-06-16,2023-06,P,30,
Financial Instrument Information,Data,Equity and Index Options,HPQ   230818C00027000,HPQ 18AUG23 27 C,603114900,CBOE,100,2023-08-18,2023-08,C,27,
Financial Instrument Information,Data,Equity and Index Options,JWN   230616C00014500,JWN 16JUN23 14.5 C,632490351,CBOE,100,2023-06-16,2023-06,C,14.5,CP
Financial Instrument Information,Data,Equity and Index Options,M     230721C00014000,M 21JUL23 14 C,631896775,CBOE,100,2023-07-21,2023-07,C,14,CP
Financial Instrument Information,Data,Equity and Index Options,MSFT  230721C00205000,MSFT 21JUL23 205 C,598401494,CBOE,100,2023-07-21,2023-07,C,205,
Financial Instrument Information,Data,Equity and Index Options,MSFT  230721C00245000,MSFT 21JUL23 245 C,598401994,CBOE,100,2023-07-21,2023-07,C,245,CP
Financial Instrument Information,Data,Equity and Index Options,NKE   230630C00100000,NKE 30JUN23 100 C,630745533,CBOE,100,2023-06-30,2023-06,C,100,CP
Financial Instrument Information,Data,Equity and Index Options,NUE   230721C00130000,NUE 21JUL23 130 C,598378630,CBOE,100,2023-07-21,2023-07,C,130,
Financial Instrument Information,Data,Equity and Index Options,NUE   230721P00135000,NUE 21JUL23 135 P,598379975,CBOE,100,2023-07-21,2023-07,P,135,
Financial Instrument Information,Data,Equity and Index Options,NXPI  230616C00140000,NXPI 16JUN23 140 C,564466254,CBOE,100,2023-06-16,2023-06,C,140,
Financial Instrument Information,Data,Equity and Index Options,PARA  230616C00014000,PARA 16JUN23 14 C,632503486,CBOE,100,2023-06-16,2023-06,C,14,
Financial Instrument Information,Data,Equity and Index Options,PARA  230616P00017500,PARA 16JUN23 17.5 P,580954457,CBOE,100,2023-06-16,2023-06,P,17.5,
Financial Instrument Information,Data,Equity and Index Options,PHM   230721C00065000,PHM 21JUL23 65 C,598494303,CBOE,100,2023-07-21,2023-07,C,65,CP
Financial Instrument Information,Data,Equity and Index Options,QQQM  230616C00120000,QQQM 16JUN23 120 C,592779271,PHLX,100,2023-06-16,2023-06,C,120,
Financial Instrument Information,Data,Equity and Index Options,SCHW  230616C00047500,SCHW 16JUN23 47.5 C,561888129,CBOE,100,2023-06-16,2023-06,C,47.5,
Financial Instrument Information,Data,Equity and Index Options,SCHW  230616P00057500,SCHW 16JUN23 57.5 P,561888350,CBOE,100,2023-06-16,2023-06,P,57.5,
Financial Instrument Information,Data,Equity and Index Options,STLD  230616C00095000,STLD 16JUN23 95 C,627001413,CBOE,100,2023-06-16,2023-06,C,95,
Financial Instrument Information,Data,Equity and Index Options,STLD  230616P00100000,STLD 16JUN23 100 P,627001515,CBOE,100,2023-06-16,2023-06,P,100,
Financial Instrument Information,Data,Equity and Index Options,STLD  230616P00115000,STLD 16JUN23 115 P,627001815,CBOE,100,2023-06-16,2023-06,P,115,
Financial Instrument Information,Data,Equity and Index Options,STNG  230721C00044000,STNG 21JUL23 44 C,598545689,CBOE,100,2023-07-21,2023-07,C,44,CP
Financial Instrument Information,Data,Equity and Index Options,STNG  230721C00046000,STNG 21JUL23 46 C,598545746,CBOE,100,2023-07-21,2023-07,C,46,CP
Financial Instrument Information,Data,Equity and Index Options,STNG  230721P00050000,STNG 21JUL23 50 P,598546377,CBOE,100,2023-07-21,2023-07,P,50,
Financial Instrument Information,Data,Equity and Index Options,STX   230721C00055000,STX 21JUL23 55 C,626119147,CBOE,100,2023-07-21,2023-07,C,55,CP
Financial Instrument Information,Data,Equity and Index Options,TD    230721C00050000,TD 21JUL23 50 C,598572500,CBOE,100,2023-07-21,2023-07,C,50,CP
Financial Instrument Information,Data,Equity and Index Options,TGT   230721C00130000,TGT 21JUL23 130 C,598501962,CBOE,100,2023-07-21,2023-07,C,130,CP
Financial Instrument Information,Data,Equity and Index Options,TGT   230721P00140000,TGT 21JUL23 140 P,598502927,CBOE,100,2023-07-21,2023-07,P,140,
Financial Instrument Information,Data,Equity and Index Options,TSM   230707C00090000,TSM 07JUL23 90 C,633373083,CBOE,100,2023-07-07,2023-07,C,90,CP
Financial Instrument Information,Data,Equity and Index Options,XLK   230721C00139000,XLK 21JUL23 139 C,632109856,CBOE,100,2023-07-21,2023-07,C,139,
Financial Instrument Information,Data,Equity and Index Options,XLY   230616C00146000,XLY 16JUN23 146 C,592855692,CBOE,100,2023-06-16,2023-06,C,146,
Base Currency Exchange Rate,Header,Currency,Rate
Base Currency Exchange Rate,Data,AED,0.272260
Base Currency Exchange Rate,Data,AUD,0.675080
Base Currency Exchange Rate,Data,BGN,0.550050
Base Currency Exchange Rate,Data,BRL,0.205570
Base Currency Exchange Rate,Data,CAD,0.748080
Base Currency Exchange Rate,Data,CHF,1.100200
Base Currency Exchange Rate,Data,CNH,0.139740
Base Currency Exchange Rate,Data,CNY,0.139950
Base Currency Exchange Rate,Data,CZK,0.045231
Base Currency Exchange Rate,Data,DKK,0.144360
Base Currency Exchange Rate,Data,EUR,1.075800
Base Currency Exchange Rate,Data,GBP,1.251100
Base Currency Exchange Rate,Data,HKD,0.127630
Base Currency Exchange Rate,Data,HUF,0.002915
Base Currency Exchange Rate,Data,ILS,0.277860
Base Currency Exchange Rate,Data,INR,0.012134
Base Currency Exchange Rate,Data,JPY,0.007163
Base Currency Exchange Rate,Data,KRW,0.000778
Base Currency Exchange Rate,Data,MXN,0.057861
Base Currency Exchange Rate,Data,NOK,0.092590
Base Currency Exchange Rate,Data,NZD,0.612200
Base Currency Exchange Rate,Data,PLN,0.241970
Base Currency Exchange Rate,Data,RON,0.217060
Base Currency Exchange Rate,Data,RUB,0.011923
Base Currency Exchange Rate,Data,SAR,0.266660
Base Currency Exchange Rate,Data,SEK,0.092435
Base Currency Exchange Rate,Data,SGD,0.744280
Base Currency Exchange Rate,Data,THB,0.028860
Base Currency Exchange Rate,Data,TRY,0.042324
Base Currency Exchange Rate,Data,TWD,0.032508
Base Currency Exchange Rate,Data,ZAR,0.053853
Codes,Header,Code,Meaning,Code (Cont.),Meaning (Cont.)
Codes,Data,A,Assignment
Codes,Data,ADR,ADR Fee Accrual
Codes,Data,AEx,Automatic exercise for dividend-related recommendation.
Codes,Data,AFx,AutoFX conversion resulting from trading
Codes,Data,Adj,Adjustment
Codes,Data,Al,Allocation
Codes,Data,Aw,Away Trade
Codes,Data,B,Automatic Buy-in
Codes,Data,Bo,Direct Borrow
Codes,Data,C,Closing Trade
Codes,Data,CD,Cash Delivery
Codes,Data,CP,Complex Position
Codes,Data,Ca,Cancelled
Codes,Data,Co,Corrected Trade
Codes,Data,Cx,Part or all of this transaction was a Crossing executed as dual agent by IB for two IB customers
Codes,Data,ETF,ETF Creation/Redemption
Codes,Data,Ep,Resulted from an Expired Position
Codes,Data,Ex,Exercise
Codes,Data,FP,The fractional portion of this trade was executed against IB or an affiliate.
Codes,Data,FPA,The fractional portion of this trade was executed against IB or an affiliate. IB acted as agent for the whole share portion of this trade.
Codes,Data,G,Trade in Guaranteed Account Segment
Codes,Data,GEA,Exercise or Assignment resulting from offsetting positions
Codes,Data,HC,Highest Cost tax basis election
Codes,Data,HFI,Investment Transferred to Hedge Fund
Codes,Data,HFR,Redemption from Hedge Fund
Codes,Data,I,Internal Transfer
Codes,Data,IA,The transaction was executed against IB or an affiliate
Codes,Data,IM,A portion of the order was executed against IB or an affiliate; IB acted as agent on a portion.
Codes,Data,INV,Investment Transfer from Investor
Codes,Data,IPO,This transaction was executed as part of an IPO in which IB was a member of the selling group and is classified as a Principal trade.
Codes,Data,L,Ordered by IB (Margin Violation)
Codes,Data,LD,Adjusted by Loss Disallowed from Wash Sale
Codes,Data,LI,"Last In, First Out (LIFO) tax basis election"
Codes,Data,LT,Long Term P/L
Codes,Data,Lo,Direct Loan
Codes,Data,M,Entered manually by IB
Codes,Data,MEx,Manual exercise for dividend-related recommendation.
Codes,Data,ML,Maximize Losses tax basis election
Codes,Data,MLG,Maximize Long Term Gain tax basis election
Codes,Data,MLL,Maximize Long Term Loss tax basis election
Codes,Data,MSG,Maximize Short Term Gain tax basis election
Codes,Data,MSL,Maximize Short Term Loss tax basis election
Codes,Data,O,Opening Trade
Codes,Data,P,Partial Execution
Codes,Data,PI,Price Improvement
Codes,Data,Po,Interest or Dividend Accrual Posting
Codes,Data,Pr,Part or all of this transaction was executed by the Exchange as a Crossing by IB against an IB affiliate and is therefore classified as a Principal and not an agency trade
Codes,Data,R,Dividend Reinvestment
Codes,Data,RED,Redemption to Investor
Codes,Data,RI,Recurring Investment
Codes,Data,RP,"IB acted as agent for the fractional share portion of this trade, which was executed by an IB affiliate as riskless principal."
Codes,Data,RPA,IB acted as agent for both the fractional share portion and the whole share portion of this trade; the fractional share portion was executed by an IB Affiliate as riskless principal.
Codes,Data,Rb,Rebill
Codes,Data,Re,Interest or Dividend Accrual Reversal
Codes,Data,Ri,Reimbursement
Codes,Data,SI,This order was solicited by Interactive Brokers
Codes,Data,SL,Specific Lot tax basis election
Codes,Data,SO,This order was marked as solicited by your Introducing Broker
