Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Canada Inc.
Statement,Data,BrokerAddress,"1800 McGill College Avenue, Suite 2106, Montreal, Quebec, Canada  H3A 3J6"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"June 16, 2023"
Statement,Data,WhenGenerated,"2023-06-17, 10:04:07 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,John Smith
Account Information,Data,Account Alias,RRSP
Account Information,Data,Account,U1234567
Account Information,Data,Account Type,Individual
Account Information,Data,Customer Type,Registered Retirement Savings Plan
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,18108.162634954,45248.856248142,0,45248.856248142,27140.693613188
Net Asset Value,Data,Stock,317148,276854,0,276854,-40294
Net Asset Value,Data,Options,-61551.99,4049.73,-52220.32,-48170.59,13381.4
Net Asset Value,Data,Interest Accruals,1.91,1.91,0,1.91,0
Net Asset Value,Data,Dividend Accruals,534.72,525.63,0,525.63,-9.09
Net Asset Value,Data,Total,274240.802634954,326680.126248142,-52220.32,274459.806248142,219.003613188
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.079858143%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,274240.802634954
Change in NAV,Data,Mark-to-Market,212.40000544
Change in NAV,Data,Dividends,25
Change in NAV,Data,Change in Dividend Accruals,-9.09
Change in NAV,Data,Commissions,-9.30639225
Change in NAV,Data,Ending Value,274459.806248142
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Complex Positions Summary,Data,USD,C +100xSTK  -1xJun 40 Call STK/OPT,,0,-,-,-,0.63
Complex Positions Summary,Data,USD,CITIGROUP INC,C,0,-,-,-,-856
Complex Positions Summary,Data,USD,C 16JUN23 40 C,C     230616C00040000,0,-,-,-,856.63
Complex Positions Summary,Data,USD,CMA +100xSTK  -1xJul 35 Call STK/OPT,,1,-,-,3403.67,-1.16
Complex Positions Summary,Data,USD,COMERICA INC,CMA,100,1,42.42,4242,-46
Complex Positions Summary,Data,USD,CMA 21JUL23 35 C,CMA   230721C00035000,-1,100,8.3833,-838.33,44.84
Complex Positions Summary,Data,USD,CWH +100xSTK  -1xSep 26 Call STK/OPT,,1,-,-,2453.88,-14.13
Complex Positions Summary,Data,USD,CAMPING WORLD HOLDINGS INC-A,CWH,100,1,28.07,2807,-79
Complex Positions Summary,Data,USD,CWH 15SEP23 26 C,CWH   230915C00026000,-1,100,3.5312,-353.12,64.87
Complex Positions Summary,Data,USD,DKS +100xSTK  -1xJul28 123 Call STK/OPT,,1,-,-,12112.51,16.62
Complex Positions Summary,Data,USD,DICK'S SPORTING GOODS INC,DKS,100,1,135.1,13510,3
Complex Positions Summary,Data,USD,DKS 28JUL23 123 C,DKS   230728C00123000,-1,100,13.9749,-1397.49,13.62
Complex Positions Summary,Data,USD,EBAY +100xSTK  -1xJul 40 Call STK/OPT,,1,-,-,3970.88,2.61
Complex Positions Summary,Data,USD,EBAY INC,EBAY,100,1,45.06,4506,-56
Complex Positions Summary,Data,USD,EBAY 21JUL23 40 C,EBAY  230721C00040000,-1,100,5.3512,-535.12,58.61
Complex Positions Summary,Data,USD,EQT +100xSTK  -1xJun 27 Call STK/OPT,,0,-,-,-,0.4
Complex Positions Summary,Data,USD,EQT CORP,EQT,0,-,-,-,-1195
Complex Positions Summary,Data,USD,EQT 16JUN23 27 C,EQT   230616C00027000,0,-,-,-,1195.4
Complex Positions Summary,Data,USD,M +100xSTK  -1xJul 14 Call STK/OPT,,2,-,-,2744.58,-0.98
Complex Positions Summary,Data,USD,MACYS INC,M,200,1,15.85,3170,-28
Complex Positions Summary,Data,USD,M 21JUL23 14 C,M     230721C00014000,-2,100,2.1271,-425.42,27.02
Complex Positions Summary,Data,USD,MSFT +100xSTK  -1xJul 245 Call STK/OPT,,1,-,-,24263.52,-141.43
Complex Positions Summary,Data,USD,MICROSOFT CORP,MSFT,100,1,342.33,34233,-577
Complex Positions Summary,Data,USD,MSFT 21JUL23 245 C,MSFT  230721C00245000,-1,100,99.6948,-9969.48,435.57
Complex Positions Summary,Data,USD,NKE +100xSTK  -1xJun30 100 Call STK/OPT,,1,-,-,9916.84,13.38
Complex Positions Summary,Data,USD,NIKE INC -CL B,NKE,100,1,113.59,11359,118
Complex Positions Summary,Data,USD,NKE 30JUN23 100 C,NKE   230630C00100000,-1,100,14.4216,-1442.16,-104.62
Complex Positions Summary,Data,USD,PHM +100xSTK  -1xJul 65 Call STK/OPT,,1,-,-,6442.86,-11.4
Complex Positions Summary,Data,USD,PULTE GROUP INC,PHM,100,1,73.51,7351,-45
Complex Positions Summary,Data,USD,PHM 21JUL23 65 C,PHM   230721C00065000,-1,100,9.0814,-908.14,33.6
Complex Positions Summary,Data,USD,STNG +100xSTK  -1xJul 44 Call STK/OPT,,1,-,-,4235.23,31.1
Complex Positions Summary,Data,USD,SCORPIO TANKERS INC,STNG,100,1,46.1,4610,61
Complex Positions Summary,Data,USD,STNG 21JUL23 44 C,STNG  230721C00044000,-1,100,3.7477,-374.77,-29.9
Complex Positions Summary,Data,USD,STX +100xSTK  -1xJul 55 Call STK/OPT,,1,-,-,5492.96,0.36
Complex Positions Summary,Data,USD,SEAGATE TECHNOLOGY HOLDINGS,STX,100,1,64.3,6430,-184
Complex Positions Summary,Data,USD,STX 21JUL23 55 C,STX   230721C00055000,-1,100,9.3704,-937.04,184.36
Complex Positions Summary,Data,USD,TD +100xSTK  -1xJul 50 Call STK/OPT,,1,-,-,4980.6,-1.55
Complex Positions Summary,Data,USD,TORONTO-DOMINION BANK,TD,100,1,61.16,6116,18
Complex Positions Summary,Data,USD,TD 21JUL23 50 C,TD    230721C00050000,-1,100,11.354,-1135.4,-19.55
Complex Positions Summary,Data,USD,TGT +100xSTK  -1xJul 130 Call STK/OPT,,1,-,-,12664.91,-90.03
Complex Positions Summary,Data,USD,TARGET CORP,TGT,100,1,133.81,13381,-403
Complex Positions Summary,Data,USD,TGT 21JUL23 130 C,TGT   230721C00130000,-1,100,7.1609,-716.09,312.97
Complex Positions Summary,Data,USD,TSM +100xSTK  -1xJul07 90 Call STK/OPT,,0,-,-,-,5.402145
Complex Positions Summary,Data,USD,TAIWAN SEMICONDUCTOR-SP ADR,TSM,0,-,-,-,-12.468805
Complex Positions Summary,Data,USD,TSM 07JUL23 90 C,TSM   230707C00090000,0,-,-,-,17.87095
Complex Positions Summary,Data,USD,WWW +100xSTK  -1xJul 12.5 Call STK/OPT,,4,-,-,4895.72,-14.580873
Complex Positions Summary,Data,USD,WOLVERINE WORLD WIDE INC,WWW,400,1,14.14,5656,-49.881029
Complex Positions Summary,Data,USD,WWW 21JUL23 12.5 C,WWW   230721C00012500,-4,100,1.9007,-760.28,35.300156
Complex Positions Summary,Data,Total,,,,,,104527.68,-214.398728
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Total,,Stocks,USD,,,,,,28402,-2.61113425,-32800.440513,1216.743427,-8779,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Equity and Index Options,USD,CVE 16JUN23 15 P,"2023-06-16, 16:20:00",-1,0,0,0,0,-137.24905,-137.24905,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,CVE 16JUN23 15 P,,-1,,,0,0,-137.24905,-137.24905,0,
Trades,Total,,Equity and Index Options,USD,,,,,,-1277,-6.695258,3615.550298,-3285.940034,8787.89,
Dividends,Header,Currency,Date,Description,Amount
Dividends,Data,USD,2023-06-16,EBAY(US2786421030) Cash Dividend USD 0.25 per Share (Ordinary Dividend),25
Dividends,Data,Total,,,25
Interest Accruals,Header,Currency,Field Name,Field Value
Interest Accruals,Data,Base Currency Summary,Starting Accrual Balance,1.91
Interest Accruals,Data,Base Currency Summary,Interest Accrued,0
Interest Accruals,Data,Base Currency Summary,Accrual Reversal,0
Interest Accruals,Data,Base Currency Summary,Ending Accrual Balance,1.91
Change in Dividend Accruals,Header,Asset Category,Currency,Symbol,Date,Ex Date,Pay Date,Quantity,Tax,Fee,Gross Rate,Gross Amount,Net Amount,Code
Change in Dividend Accruals,Data,Starting Dividend Accruals in USD,,,,,,,,,,,534.72,
Change in Dividend Accruals,Data,Stocks,USD,EBAY,2023-06-16,2023-05-31,2023-06-16,100,0,0,0.25,-25,-25,Re
Change in Dividend Accruals,Data,Stocks,USD,PHM,2023-06-15,2023-06-16,2023-07-05,100,0,0,0.16,16,16,Po
Change in Dividend Accruals,Data,Stocks,USD,TSM,2023-06-14,2023-06-15,2023-07-13,100,9.4,0,0.447547,44.76,35.36,Po
Change in Dividend Accruals,Data,Stocks,USD,TSM,2023-06-14,2023-06-15,2023-07-13,100,-9.31,0,0.447547,-44.76,-35.45,Re
Change in Dividend Accruals,Data,Total,,,,,,,0.09,0,,-9,-9.09,
Change in Dividend Accruals,Data,Ending Dividend Accruals in USD,,,,,,,,,,,525.63,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Security ID,Listing Exch,Multiplier,Type,Code
Financial Instrument Information,Data,Stocks,APA,APA CORP,474515500,US03743Q1085,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,BX,BLACKSTONE INC,372834689,US09260D1072,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,C,CITIGROUP INC,87335484,US1729674242,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CMA,COMERICA INC,5800,US2003401070,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CWH,CAMPING WORLD HOLDINGS INC-A,250142644,US13462K1097,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,DKS,DICK'S SPORTING GOODS INC,16310970,US2533931026,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,EBAY,EBAY INC,4347086,US2786421030,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,EQT,EQT CORP,57698865,US26884L1098,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,HAS,HASBRO INC,754956,US4180561072,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,HP,HELMERICH & PAYNE,8097,US4234521015,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,HPQ,HP INC,209411801,US40434L1052,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,JWN,NORDSTROM INC,272428,US6556641008,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,M,MACYS INC,44475946,US55616P1049,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,MSFT,MICROSOFT CORP,272093,US5949181045,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,NKE,NIKE INC -CL B,10291,US6541061031,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,NUE,NUCOR CORP,10557,US6703461052,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,NXPI,NXP SEMICONDUCTORS NV,77791077,NL0009538784,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PARA,PARAMOUNT GLOBAL-CLASS B,393897513,US92556H2067,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,PHM,PULTE GROUP INC,11109,US7458671010,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,QQQM,INVESCO NASDAQ 100 ETF,449738108,US46138G6492,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,SCHW,SCHWAB (CHARLES) CORP,11905,US8085131055,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,STLD,STEEL DYNAMICS INC,6478095,US8581191009,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,STNG,SCORPIO TANKERS INC,349869083,MHY7542C1306,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,STX,SEAGATE TECHNOLOGY HOLDINGS,491932113,IE00BKVD2N49,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TD,TORONTO-DOMINION BANK,2009210,CA8911605092,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TGT,TARGET CORP,6437,US87612E1064,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TSM,TAIWAN SEMICONDUCTOR-SP ADR,6223250,US8740391003,NYSE,1,ADR,CP
Financial Instrument Information,Data,Stocks,WWW,WOLVERINE WORLD WIDE INC,13938,US9780971035,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,XLK,TECHNOLOGY SELECT SECT SPDR,4215230,US81369Y8030,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,XLY,CONSUMER DISCRETIONARY SELT,4215215,US81369Y4070,ARCA,1,ETF,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Listing Exch,Multiplier,Expiry,Delivery Month,Type,Strike,Code
Financial Instrument Information,Data,Equity and Index Options,APA   230616P00035000,APA 16JUN23 35 P,626552528,CBOE,100,2023-06-16,2023-06,P,35,
Financial Instrument Information,Data,Equity and Index Options,APA   230728C00031000,APA 28JUL23 31 C,635762933,CBOE,100,2023-07-28,2023-07,C,31,
Financial Instrument Information,Data,Equity and Index Options,APA   230728P00035000,APA 28JUL23 35 P,635764759,CBOE,100,2023-07-28,2023-07,P,35,
Financial Instrument Information,Data,Equity and Index Options,BX    230721C00070000,BX 21JUL23 70 C,627402706,CBOE,100,2023-07-21,2023-07,C,70,CP
Financial Instrument Information,Data,Equity and Index Options,C     230616C00040000,C 16JUN23 40 C,559726467,CBOE,100,2023-06-16,2023-06,C,40,CP
Financial Instrument Information,Data,Equity and Index Options,CMA   230721C00035000,CMA 21JUL23 35 C,599251292,CBOE,100,2023-07-21,2023-07,C,35,CP
Financial Instrument Information,Data,Equity and Index Options,CVE   230616P00015000,CVE 16JUN23 15 P,538404390,CBOE,100,2023-06-16,2023-06,P,15,
Financial Instrument Information,Data,Equity and Index Options,CWH   230915C00026000,CWH 15SEP23 26 C,608977457,CBOE,100,2023-09-15,2023-09,C,26,CP
Financial Instrument Information,Data,Equity and Index Options,DKS   230616P00130000,DKS 16JUN23 130 P,592518098,CBOE,100,2023-06-16,2023-06,P,130,
Financial Instrument Information,Data,Equity and Index Options,DKS   230728C00123000,DKS 28JUL23 123 C,635773424,CBOE,100,2023-07-28,2023-07,C,123,CP
Financial Instrument Information,Data,Equity and Index Options,EBAY  230721C00040000,EBAY 21JUL23 40 C,598202587,CBOE,100,2023-07-21,2023-07,C,40,CP
Financial Instrument Information,Data,Equity and Index Options,EQT   230616C00027000,EQT 16JUN23 27 C,540372939,CBOE,100,2023-06-16,2023-06,C,27,CP
Financial Instrument Information,Data,Equity and Index Options,HAS   230721C00050000,HAS 21JUL23 50 C,598327592,CBOE,100,2023-07-21,2023-07,C,50,
Financial Instrument Information,Data,Equity and Index Options,HP    230616P00035000,HP 16JUN23 35 P,592597585,CBOE,100,2023-06-16,2023-06,P,35,
Financial Instrument Information,Data,Equity and Index Options,HP    230721C00032500,HP 21JUL23 32.5 C,631855608,CBOE,100,2023-07-21,2023-07,C,32.5,
Financial Instrument Information,Data,Equity and Index Options,HP    230721P00035000,HP 21JUL23 35 P,631856655,CBOE,100,2023-07-21,2023-07,P,35,
Financial Instrument Information,Data,Equity and Index Options,HPQ   230616P00030000,HPQ 16JUN23 30 P,580172414,CBOE,100,2023-06-16,2023-06,P,30,
Financial Instrument Information,Data,Equity and Index Options,HPQ   230818C00027000,HPQ 18AUG23 27 C,603114900,CBOE,100,2023-08-18,2023-08,C,27,
Financial Instrument Information,Data,Equity and Index Options,JWN   230616C00014500,JWN 16JUN23 14.5 C,632490351,CBOE,100,2023-06-16,2023-06,C,14.5,CP
Financial Instrument Information,Data,Equity and Index Options,M     230721C00014000,M 21JUL23 14 C,631896775,CBOE,100,2023-07-21,2023-07,C,14,CP
Financial Instrument Information,Data,Equity and Index Options,MSFT  230721C00205000,MSFT 21JUL23 205 C,598401494,CBOE,100,2023-07-21,2023-07,C,205,
Financial Instrument Information,Data,Equity and Index Options,MSFT  230721C00245000,MSFT 21JUL23 245 C,598401994,CBOE,100,2023-07-21,2023-07,C,245,CP
Financial Instrument Information,Data,Equity and Index Options,NKE   230630C00100000,NKE 30JUN23 100 C,630745533,CBOE,100,2023-06-30,2023-06,C,100,CP
Financial Instrument Information,Data,Equity and Index Options,NUE   230721C00130000,NUE 21JUL23 130 C,598378630,CBOE,100,2023-07-21,2023-07,C,130,
Financial Instrument Information,Data,Equity and Index Options,NUE   230721P00135000,NUE 21JUL23 135 P,598379975,CBOE,100,2023-07-21,2023-07,P,135,
Financial Instrument Information,Data,Equity and Index Options,NXPI  230616C00140000,NXPI 16JUN23 140 C,564466254,CBOE,100,2023-06-16,2023-06,C,140,
Financial Instrument Information,Data,Equity and Index Options,PARA  230616P00017500,PARA 16JUN23 17.5 P,580954457,CBOE,100,2023-06-16,2023-06,P,17.5,
Financial Instrument Information,Data,Equity and Index Options,PARA  230728C00014000,PARA 28JUL23 14 C,635830539,CBOE,100,2023-07-28,2023-07,C,14,
Financial Instrument Information,Data,Equity and Index Options,PARA  230728P00017500,PARA 28JUL23 17.5 P,635832176,CBOE,100,2023-07-28,2023-07,P,17.5,
Financial Instrument Information,Data,Equity and Index Options,PHM   230721C00065000,PHM 21JUL23 65 C,598494303,CBOE,100,2023-07-21,2023-07,C,65,CP
Financial Instrument Information,Data,Equity and Index Options,QQQM  230721C00125000,QQQM 21JUL23 125 C,632243134,PHLX,100,2023-07-21,2023-07,C,125,
Financial Instrument Information,Data,Equity and Index Options,SCHW  230721C00047500,SCHW 21JUL23 47.5 C,623050164,CBOE,100,2023-07-21,2023-07,C,47.5,
Financial Instrument Information,Data,Equity and Index Options,SCHW  230721P00057500,SCHW 21JUL23 57.5 P,623050758,CBOE,100,2023-07-21,2023-07,P,57.5,
Financial Instrument Information,Data,Equity and Index Options,STLD  230616P00100000,STLD 16JUN23 100 P,627001515,CBOE,100,2023-06-16,2023-06,P,100,
Financial Instrument Information,Data,Equity and Index Options,STLD  230721C00095000,STLD 21JUL23 95 C,632024730,CBOE,100,2023-07-21,2023-07,C,95,
Financial Instrument Information,Data,Equity and Index Options,STLD  230721P00115000,STLD 21JUL23 115 P,632025038,CBOE,100,2023-07-21,2023-07,P,115,
Financial Instrument Information,Data,Equity and Index Options,STNG  230721C00044000,STNG 21JUL23 44 C,598545689,CBOE,100,2023-07-21,2023-07,C,44,CP
Financial Instrument Information,Data,Equity and Index Options,STNG  230721P00050000,STNG 21JUL23 50 P,598546377,CBOE,100,2023-07-21,2023-07,P,50,
Financial Instrument Information,Data,Equity and Index Options,STX   230721C00055000,STX 21JUL23 55 C,626119147,CBOE,100,2023-07-21,2023-07,C,55,CP
Financial Instrument Information,Data,Equity and Index Options,TD    230721C00050000,TD 21JUL23 50 C,598572500,CBOE,100,2023-07-21,2023-07,C,50,CP
Financial Instrument Information,Data,Equity and Index Options,TGT   230721C00130000,TGT 21JUL23 130 C,598501962,CBOE,100,2023-07-21,2023-07,C,130,CP
Financial Instrument Information,Data,Equity and Index Options,TGT   230721P00140000,TGT 21JUL23 140 P,598502927,CBOE,100,2023-07-21,2023-07,P,140,
Financial Instrument Information,Data,Equity and Index Options,TSM   230707C00090000,TSM 07JUL23 90 C,633373083,CBOE,100,2023-07-07,2023-07,C,90,CP
Financial Instrument Information,Data,Equity and Index Options,WWW   230721C00012500,WWW 21JUL23 12.5 C,632088764,CBOE,100,2023-07-21,2023-07,C,12.5,CP
Financial Instrument Information,Data,Equity and Index Options,XLK   230721C00139000,XLK 21JUL23 139 C,632109856,CBOE,100,2023-07-21,2023-07,C,139,
Financial Instrument Information,Data,Equity and Index Options,XLY   230721C00150000,XLY 21JUL23 150 C,632076793,CBOE,100,2023-07-21,2023-07,C,150,
Base Currency Exchange Rate,Header,Currency,Rate
Base Currency Exchange Rate,Data,AED,0.272270
Base Currency Exchange Rate,Data,AUD,0.687690
Base Currency Exchange Rate,Data,BGN,0.559430
Base Currency Exchange Rate,Data,BRL,0.207370
Base Currency Exchange Rate,Data,CAD,0.757650
Base Currency Exchange Rate,Data,CHF,1.118700
Base Currency Exchange Rate,Data,CNH,0.140290
Base Currency Exchange Rate,Data,CNY,0.140320
Base Currency Exchange Rate,Data,CZK,0.046089
Base Currency Exchange Rate,Data,DKK,0.146890
Base Currency Exchange Rate,Data,EUR,1.094100
Base Currency Exchange Rate,Data,GBP,1.282300
Base Currency Exchange Rate,Data,HKD,0.127880
Base Currency Exchange Rate,Data,HUF,0.002929
Base Currency Exchange Rate,Data,ILS,0.281100
Base Currency Exchange Rate,Data,INR,0.012208
Base Currency Exchange Rate,Data,JPY,0.007049
Base Currency Exchange Rate,Data,KRW,0.000783
Base Currency Exchange Rate,Data,MXN,0.058548
Base Currency Exchange Rate,Data,NOK,0.094701
Base Currency Exchange Rate,Data,NZD,0.623620
Base Currency Exchange Rate,Data,PLN,0.245050
Base Currency Exchange Rate,Data,RON,0.220640
Base Currency Exchange Rate,Data,RUB,0.011976
Base Currency Exchange Rate,Data,SAR,0.266650
Base Currency Exchange Rate,Data,SEK,0.093897
Base Currency Exchange Rate,Data,SGD,0.747650
Base Currency Exchange Rate,Data,THB,0.028823
Base Currency Exchange Rate,Data,TRY,0.042341
Base Currency Exchange Rate,Data,TWD,0.032584
Base Currency Exchange Rate,Data,ZAR,0.054981
Codes,Header,Code,Meaning,Code (Cont.),Meaning (Cont.)
Codes,Data,A,Assignment
Codes,Data,ADR,ADR Fee Accrual
Codes,Data,AEx,Automatic exercise for dividend-related recommendation.
Codes,Data,AFx,AutoFX conversion resulting from trading
Codes,Data,Adj,Adjustment
Codes,Data,Al,Allocation
Codes,Data,Aw,Away Trade
Codes,Data,B,Automatic Buy-in
Codes,Data,Bo,Direct Borrow
Codes,Data,C,Closing Trade
Codes,Data,CD,Cash Delivery
Codes,Data,CP,Complex Position
Codes,Data,Ca,Cancelled
Codes,Data,Co,Corrected Trade
Codes,Data,Cx,Part or all of this transaction was a Crossing executed as dual agent by IB for two IB customers
Codes,Data,ETF,ETF Creation/Redemption
Codes,Data,Ep,Resulted from an Expired Position
Codes,Data,Ex,Exercise
Codes,Data,FP,The fractional portion of this trade was executed against IB or an affiliate.
Codes,Data,FPA,The fractional portion of this trade was executed against IB or an affiliate. IB acted as agent for the whole share portion of this trade.
Codes,Data,G,Trade in Guaranteed Account Segment
Codes,Data,GEA,Exercise or Assignment resulting from offsetting positions
Codes,Data,HC,Highest Cost tax basis election
Codes,Data,HFI,Investment Transferred to Hedge Fund
Codes,Data,HFR,Redemption from Hedge Fund
Codes,Data,I,Internal Transfer
Codes,Data,IA,The transaction was executed against IB or an affiliate
Codes,Data,IM,A portion of the order was executed against IB or an affiliate; IB acted as agent on a portion.
Codes,Data,INV,Investment Transfer from Investor
Codes,Data,IPO,This transaction was executed as part of an IPO in which IB was a member of the selling group and is classified as a Principal trade.
Codes,Data,L,Ordered by IB (Margin Violation)
Codes,Data,LD,Adjusted by Loss Disallowed from Wash Sale
Codes,Data,LI,"Last In, First Out (LIFO) tax basis election"
Codes,Data,LT,Long Term P/L
Codes,Data,Lo,Direct Loan
Codes,Data,M,Entered manually by IB
Codes,Data,MEx,Manual exercise for dividend-related recommendation.
Codes,Data,ML,Maximize Losses tax basis election
Codes,Data,MLG,Maximize Long Term Gain tax basis election
Codes,Data,MLL,Maximize Long Term Loss tax basis election
Codes,Data,MSG,Maximize Short Term Gain tax basis election
Codes,Data,MSL,Maximize Short Term Loss tax basis election
Codes,Data,O,Opening Trade
Codes,Data,P,Partial Execution
Codes,Data,PI,Price Improvement
Codes,Data,Po,Interest or Dividend Accrual Posting
Codes,Data,Pr,Part or all of this transaction was executed by the Exchange as a Crossing by IB against an IB affiliate and is therefore classified as a Principal and not an agency trade
Codes,Data,R,Dividend Reinvestment
Codes,Data,RED,Redemption to Investor
Codes,Data,RI,Recurring Investment
Codes,Data,RP,"IB acted as agent for the fractional share portion of this trade, which was executed by an IB affiliate as riskless principal."
Codes,Data,RPA,IB acted as agent for both the fractional share portion and the whole share portion of this trade; the fractional share portion was executed by an IB Affiliate as riskless principal.
Codes,Data,Rb,Rebill
Codes,Data,Re,Interest or Dividend Accrual Reversal
Codes,Data,Ri,Reimbursement
Codes,Data,SI,This order was solicited by Interactive Brokers
Codes,Data,SL,Specific Lot tax basis election
Codes,Data,SO,This order was marked as solicited by your Introducing Broker
Codes,Data,SS,Customer designated this trade for shortened settlement and so is subject to execution at prices above the prevailing market
Codes,Data,ST,Short Term P/L
Codes,Data,T,Transfer
Codes,Data,Un,Unvested shares from stock grant
Notes/Legal Notes,Header,Type,Note
Notes/Legal Notes,Data,Notes,"Most stock exchange transactions settle on the trade date plus two business days. Options, futures and US open-end mutual fund transactions settle on trade date plus one business day. (Some exchanges and other transaction types may have longer or shorter settlement periods.) Ending settled cash reflects the cash that has actually settled.  "
Notes/Legal Notes,Data,Notes,Initial and maintenance margin requirements are available within the Account Window of the Trader Workstation.
REMOVED LINE
Notes/Legal Notes,Data,Notes,"IB acts as agent in executing the fractional share portion of your order. In certain circumstances, IB routes the fractional portion of your order to an affiliate, which may execute the fractional portion of the order as principal. In such circumstances, this is indicated by the codes associated with the trade. If an IB affiliate acts as principal in executing any fractional share portion of your order, the order will be executed at the price displayed for the opposite side of the NBBO from your order (the offer if you are buying and the bid if you are selling) at the time of execution. If an IB affiliate is acting as riskless principal in connection with filling the fractional share portion of your order, the affiliate will execute the fractional share portion of your order at the price it receives for the execution of the whole share."
Notes/Legal Notes,Data,Notes,"In case of partial executions, commissions are charged on the total quantity executed on the original order. The commission is displayed on the first partial execution only."
Notes/Legal Notes,Data,Notes,Each closed lot indicated above with a reference to note (6) was chosen by the end of the trading day to be sold versus the specific opening purchase identified in that row.
Notes/Legal Notes,Data,Notes,Trade execution times are displayed in Eastern Time.
Notes/Legal Notes,Data,Notes,Applicable commodity Regulatory Fees for your transactions are available on the IB website at www.interactivebrokers.com/en/accounts/fees/exchangeAndRegulatoryFees.php.
Notes/Legal Notes,Data,Notes,"Borrow Fee Rate represents the cost to borrow stock expressed in percent per annum. It is applied to the collateral value on the stock borrow contract and is separate from any interest earned on credit cash balances. Similarly, Loan Fee Rate represents the benefit to lend stock. A positive rate indicates a cost to the borrower/benefit to the lender and a negative rate indicates a benefit to the borrower/cost to the lender. In general, the fee rates for hard-to-borrow stocks are higher than for normal availability stocks."
Notes/Legal Notes,Data,Notes,Interest Rate on Customer Collateral represents the interest paid on the collateral posted to the customer's account and received from lending stock.  A positive rate indicates a benefit to the lender.
Notes/Legal Notes,Data,Notes,"The closing prices on this Activity Statement are indicative and may come from third-party sources. Interactive Brokers does not warrant the accuracy of the prices provided by third-party sources. Due to time zone differences, certain non-US mutual funds may deliver closing prices after the Activity Statement has been produced and the closing prices for such funds will reflect the previous day's price."
Notes/Legal Notes,Data,Notes,All Market Data and Research services are provided through Global Financial Information Services (GmbH).
Notes/Legal Notes,Data,Notes,"Market data is provided by Global Financial Information Services (GmbH). Your local broker collects amounts owed for fees and tax for such data on behalf of Global Financial Information Services (GmbH). Note, you are responsible for any applicable taxes relating to the provision of these services."
