Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Canada Inc.
Statement,Data,BrokerAddress,"1800 McGill College Avenue, Suite 2106, Montreal, Quebec, Canada  H3A 3J6"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"July 21, 2023"
Statement,Data,WhenGenerated,"2023-07-22, 06:27:52 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,John Smith
Account Information,Data,Account Alias,RRSP
Account Information,Data,Account,U1234567
Account Information,Data,Account Type,Individual
Account Information,Data,Customer Type,Registered Retirement Savings Plan
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,19032.472736799,50542.133452072,0,50542.133452072,31509.660715273
Net Asset Value,Data,Stock,306150,261036,0,261036,-45114
Net Asset Value,Data,Options,-48564.76,2016.61,-36878.05,-34861.44,13703.32
Net Asset Value,Data,Interest Accruals,2.45,2.45,0,2.45,0
Net Asset Value,Data,Dividend Accruals,830,830,0,830,0
Net Asset Value,Data,Total,277450.162736799,314427.193452072,-36878.05,277549.143452072,98.980715273
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.035675133%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,277450.162736799
Change in NAV,Data,Mark-to-Market,105.31998752
Change in NAV,Data,Commissions,-6.33927225
Change in NAV,Data,Ending Value,277549.143452072
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Open Positions,Data,Summary,Stocks,USD,HP,200,1,47.60920257,9521.840514,41.13,8226,-1295.840514,
Open Positions,Data,Summary,Stocks,USD,HPQ,200,1,39.57920257,7915.840514,32.24,6448,-1467.840514,
Open Positions,Data,Summary,Stocks,USD,MS,100,1,94.36370257,9436.370257,94.01,9401,-35.370257,CP
Open Positions,Data,Summary,Stocks,USD,NOG,300,1,32.661035903,9798.310771,36.51,10953,1154.689229,CP
Open Positions,Data,Summary,Stocks,USD,NTAP,100,1,73.20370257,7320.370257,79.51,7951,630.629743,CP
Open Positions,Data,Summary,Stocks,USD,NUE,100,1,101.06250257,10106.250257,163.83,16383,6276.749743,
Open Positions,Data,Summary,Stocks,USD,PARA,200,1,33.88420257,6776.840514,15.52,3104,-3672.840514,
Open Positions,Data,Summary,Stocks,USD,QQQM,100,1,163.00060257,16300.060257,154.54,15454,-846.060257,
Open Positions,Data,Summary,Stocks,USD,SCHW,100,1,82.37370257,8237.370257,66.48,6648,-1589.370257,
Open Positions,Data,Summary,Stocks,USD,SKT,300,1,23.803702573,7141.110772,23.57,7071,-70.110772,CP
Open Positions,Data,Summary,Stocks,USD,SM,200,1,33.64420257,6728.840514,34.29,6858,129.159486,CP
Open Positions,Data,Summary,Stocks,USD,STLD,200,1,129.31370257,25862.740514,100.3,20060,-5802.740514,
Open Positions,Data,Summary,Stocks,USD,WWW,400,1,14.264702573,5705.881029,12.25,4900,-805.881029,CP
Open Positions,Data,Summary,Stocks,USD,XLK,100,1,168.70170257,16870.170257,176.13,17613,742.829743,
Open Positions,Data,Summary,Stocks,USD,XLY,100,1,197.60170257,19760.170257,170.98,17098,-2662.170257,
Open Positions,Total,,Stocks,USD,,,,,269841.153109,,261036,-8805.153109,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Equity and Index Options,USD,ABBV 18AUG23 125 C,-1,100,12.8893819,-1288.93819,19.4745,-1947.45,-658.51181,CP
Open Positions,Data,Summary,Equity and Index Options,USD,APA 28JUL23 35 P,1,100,2.3269905,232.69905,0.0485,4.85,-227.84905,
Open Positions,Data,Summary,Equity and Index Options,USD,APA 25AUG23 34 C,-1,100,3.33295838,-333.295838,5.2393,-523.93,-190.634162,
Open Positions,Data,Summary,Equity and Index Options,USD,APA 20OCT23 32.5 C,-1,100,6.97942918,-697.942918,7.3748,-737.48,-39.537082,CP
Open Positions,Data,Summary,Equity and Index Options,USD,BMY 15SEP23 60 C,-1,100,6.0894363,-608.94363,5.5931,-559.31,49.63363,CP
Open Positions,Data,Summary,Equity and Index Options,USD,CFG 20OCT23 25 C,-3,100,6.25426002,-1876.278006,6.488,-1946.4,-70.121994,CP
Open Positions,Data,Summary,Equity and Index Options,USD,CMCSA 18AUG23 37.5 C,-2,100,3.7429426,-748.58852,5.6439,-1128.78,-380.19148,CP
Open Positions,Data,Summary,Equity and Index Options,USD,CWH 15SEP23 26 C,-1,100,3.8894539,-388.94539,5.9101,-591.01,-202.06461,CP
Open Positions,Data,Summary,Equity and Index Options,USD,DAL 18AUG23 42 C,-3,100,5.4608997,-1638.26991,6.8317,-2049.51,-411.24009,CP
Open Positions,Data,Summary,Equity and Index Options,USD,DELL 25AUG23 50 C,-1,100,5.26944286,-526.944286,4.151,-415.1,111.844286,CP
Open Positions,Data,Summary,Equity and Index Options,USD,DKS 28JUL23 130 P,1,100,3.9029905,390.29905,1.35,135,-255.29905,
Open Positions,Data,Summary,Equity and Index Options,USD,DKS 25AUG23 125 C,-1,100,12.0433887,-1204.33887,10.5768,-1057.68,146.65887,CP
Open Positions,Data,Summary,Equity and Index Options,USD,F 18AUG23 13 C,-3,100,1.394265567,-418.27967,1.0648,-319.44,98.83967,CP
Open Positions,Data,Summary,Equity and Index Options,USD,FL 18AUG23 22.5 C,-3,100,4.07427746,-1222.283238,3.4953,-1048.59,173.693238,CP
Open Positions,Data,Summary,Equity and Index Options,USD,HASI 18AUG23 22.5 C,-3,100,4.310942233,-1293.28267,5.9683,-1790.49,-497.20733,CP
Open Positions,Data,Summary,Equity and Index Options,USD,HP 18AUG23 35 C,-2,100,3.34845826,-669.691652,6.2918,-1258.36,-588.668348,
Open Positions,Data,Summary,Equity and Index Options,USD,HPQ 18AUG23 27 C,-2,100,3.61665614,-723.331228,5.385,-1077,-353.668772,
Open Positions,Data,Summary,Equity and Index Options,USD,MS 15SEP23 87.5 C,-1,100,7.5894243,-758.94243,7.3089,-730.89,28.05243,CP
Open Positions,Data,Summary,Equity and Index Options,USD,NOG 15SEP23 28 C,-3,100,5.480932873,-1644.279862,8.9744,-2692.32,-1048.040138,CP
Open Positions,Data,Summary,Equity and Index Options,USD,NTAP 18AUG23 67.5 C,-1,100,6.3894339,-638.94339,12.3899,-1238.99,-600.04661,CP
Open Positions,Data,Summary,Equity and Index Options,USD,NUE 19JAN24 135 C,-1,100,41.5426527,-4154.26527,35.3813,-3538.13,616.13527,
Open Positions,Data,Summary,Equity and Index Options,USD,PARA 28JUL23 16 C,-2,100,0.75297902,-150.595804,0.2,-40,110.595804,
Open Positions,Data,Summary,Equity and Index Options,USD,PARA 28JUL23 17.5 P,2,100,1.8032905,360.6581,2.0052,401.04,40.3819,
Open Positions,Data,Summary,Equity and Index Options,USD,QQQM 15DEC23 130 C,-1,100,26.44927342,-2644.927342,28.5611,-2856.11,-211.182658,
Open Positions,Data,Summary,Equity and Index Options,USD,SCHW 15SEP23 60 C,-1,100,7.46292534,-746.292534,7.4609,-746.09,0.202534,
Open Positions,Data,Summary,Equity and Index Options,USD,SKT 15SEP23 22 C,-3,100,2.11296814,-633.890442,1.9157,-574.71,59.180442,CP
Open Positions,Data,Summary,Equity and Index Options,USD,SM 18AUG23 30 C,-2,100,4.39793736,-879.587472,4.8919,-978.38,-98.792528,CP
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 18AUG23 95 C,-1,100,17.8433423,-1784.33423,7.2685,-726.85,1057.48423,
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 18AUG23 100 C,-1,100,10.16340374,-1016.340374,4.0722,-407.22,609.120374,
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 18AUG23 115 P,1,100,8.4564905,845.64905,14.7572,1475.72,630.07095,
Open Positions,Data,Summary,Equity and Index Options,USD,XLK 19JAN24 144 C,-1,100,35.05270462,-3505.270462,37.0672,-3706.72,-201.449538,
Open Positions,Data,Summary,Equity and Index Options,USD,XLY 15DEC23 155 C,-1,100,23.32279846,-2332.279846,21.9111,-2191.11,141.169846,
Open Positions,Total,,Equity and Index Options,USD,,,,,-32699.998224,,-34861.44,-2161.441776,
Complex Positions Summary,Header,Currency,Description,Symbol,Quantity,Multiplier,Close Price,Value,MTM P/L
Complex Positions Summary,Data,USD,ABBV +100xSTK  -1xAug 125 Call STK/OPT,,1,-,-,12426.55,9.6
Complex Positions Summary,Data,USD,ABBVIE INC,ABBV,100,1,143.74,14374,155
Complex Positions Summary,Data,USD,ABBV 18AUG23 125 C,ABBV  230818C00125000,-1,100,19.4745,-1947.45,-145.4
Complex Positions Summary,Data,USD,APA +100xSTK  -1xAug25 31 Call STK/OPT,,0,-,-,-,6.285321
Complex Positions Summary,Data,USD,APA CORP,APA,0,-,-,-,61.584371
Complex Positions Summary,Data,USD,APA 25AUG23 31 C,APA   230825C00031000,0,-,-,-,-55.29905
Complex Positions Summary,Data,USD,APA +100xSTK  -1xOct 32.5 Call STK/OPT,,1,-,-,3126.52,13.93
Complex Positions Summary,Data,USD,APA CORP,APA,100,1,38.64,3864,67
Complex Positions Summary,Data,USD,APA 20OCT23 32.5 C,APA   231020C00032500,-1,100,7.3748,-737.48,-53.07
Complex Positions Summary,Data,USD,BMY +100xSTK  -1xSep 60 Call STK/OPT,,1,-,-,5908.69,24.91
Complex Positions Summary,Data,USD,BRISTOL-MYERS SQUIBB CO,BMY,100,1,64.68,6468,91
Complex Positions Summary,Data,USD,BMY 15SEP23 60 C,BMY   230915C00060000,-1,100,5.5931,-559.31,-66.09
Complex Positions Summary,Data,USD,CFG +100xSTK  -1xOct 25 Call STK/OPT,,3,-,-,7368.6,-11.432765
Complex Positions Summary,Data,USD,CITIZENS FINANCIAL GROUP,CFG,300,1,31.05,9315,58.689229
Complex Positions Summary,Data,USD,CFG 20OCT23 25 C,CFG   231020C00025000,-3,100,6.488,-1946.4,-70.121994
Complex Positions Summary,Data,USD,CMCSA +100xSTK  -1xAug 37.5 Call STK/OPT,,2,-,-,7449.22,3.34
Complex Positions Summary,Data,USD,COMCAST CORP-CLASS A,CMCSA,200,1,42.89,8578,-64
Complex Positions Summary,Data,USD,CMCSA 18AUG23 37.5 C,CMCSA 230818C00037500,-2,100,5.6439,-1128.78,67.34
Complex Positions Summary,Data,USD,CWH +100xSTK  -1xSep 26 Call STK/OPT,,1,-,-,2544.99,0.76
Complex Positions Summary,Data,USD,CAMPING WORLD HOLDINGS INC-A,CWH,100,1,31.36,3136,-38
Complex Positions Summary,Data,USD,CWH 15SEP23 26 C,CWH   230915C00026000,-1,100,5.9101,-591.01,38.76
Complex Positions Summary,Data,USD,DAL +100xSTK  -1xAug 42 Call STK/OPT,,3,-,-,12515.49,15.9
Complex Positions Summary,Data,USD,DELTA AIR LINES INC.,DAL,300,1,48.55,14565,-42
Complex Positions Summary,Data,USD,DAL 18AUG23 42 C,DAL   230818C00042000,-3,100,6.8317,-2049.51,57.9
Complex Positions Summary,Data,USD,DELL +100xSTK  -1xAug25 50 Call STK/OPT,,1,-,-,4940.9,10.9
Complex Positions Summary,Data,USD,DELL TECHNOLOGIES -C,DELL,100,1,53.56,5356,-4
Complex Positions Summary,Data,USD,DELL 25AUG23 50 C,DELL  230825C00050000,-1,100,4.151,-415.1,14.9
Complex Positions Summary,Data,USD,DKS +100xSTK  -1xAug25 125 Call STK/OPT,,1,-,-,12091.32,7.06
Complex Positions Summary,Data,USD,DICK'S SPORTING GOODS INC,DKS,100,1,131.49,13149,-36
Complex Positions Summary,Data,USD,DKS 25AUG23 125 C,DKS   230825C00125000,-1,100,10.5768,-1057.68,43.06
Complex Positions Summary,Data,USD,F +100xSTK  -1xAug 13 Call STK/OPT,,3,-,-,3859.56,0.3
Complex Positions Summary,Data,USD,FORD MOTOR CO,F,300,1,13.93,4179,-30
Complex Positions Summary,Data,USD,F 18AUG23 13 C,F     230818C00013000,-3,100,1.0648,-319.44,30.3
Complex Positions Summary,Data,USD,FL +100xSTK  -1xAug 22.5 Call STK/OPT,,3,-,-,6544.41,-21.42
Complex Positions Summary,Data,USD,FOOT LOCKER INC,FL,300,1,25.31,7593,-129
Complex Positions Summary,Data,USD,FL 18AUG23 22.5 C,FL    230818C00022500,-3,100,3.4953,-1048.59,107.58
Complex Positions Summary,Data,USD,HASI +100xSTK  -1xAug 22.5 Call STK/OPT,,3,-,-,6636.51,-101.25
Complex Positions Summary,Data,USD,HANNON ARMSTRONG SUSTAINABLE,HASI,300,1,28.09,8427,-75
Complex Positions Summary,Data,USD,HASI 18AUG23 22.5 C,HASI  230818C00022500,-3,100,5.9683,-1790.49,-26.25
Complex Positions Summary,Data,USD,MS +100xSTK  -1xSep 87.5 Call STK/OPT,,1,-,-,8670.11,-7.317827
Complex Positions Summary,Data,USD,MORGAN STANLEY,MS,100,1,94.01,9401,-35.370257
Complex Positions Summary,Data,USD,MS 15SEP23 87.5 C,MS    230915C00087500,-1,100,7.3089,-730.89,28.05243
Complex Positions Summary,Data,USD,NOG +100xSTK  -1xSep 28 Call STK/OPT,,3,-,-,8260.68,-24.27
Complex Positions Summary,Data,USD,NORTHERN OIL AND GAS INC,NOG,300,1,36.51,10953,3
Complex Positions Summary,Data,USD,NOG 15SEP23 28 C,NOG   230915C00028000,-3,100,8.9744,-2692.32,-27.27
Complex Positions Summary,Data,USD,NTAP +100xSTK  -1xAug 67.5 Call STK/OPT,,1,-,-,6712.01,-0.41
Complex Positions Summary,Data,USD,NETAPP INC,NTAP,100,1,79.51,7951,-56
Complex Positions Summary,Data,USD,NTAP 18AUG23 67.5 C,NTAP  230818C00067500,-1,100,12.3899,-1238.99,55.59
Complex Positions Summary,Data,USD,SKT +100xSTK  -1xSep 22 Call STK/OPT,,3,-,-,6496.29,-21.57
Complex Positions Summary,Data,USD,TANGER FACTORY OUTLET CENTER,SKT,300,1,23.57,7071,-54
Complex Positions Summary,Data,USD,SKT 15SEP23 22 C,SKT   230915C00022000,-3,100,1.9157,-574.71,32.43
Complex Positions Summary,Data,USD,SM +100xSTK  -1xAug 30 Call STK/OPT,,2,-,-,5879.62,5.76
Complex Positions Summary,Data,USD,SM ENERGY CO,SM,200,1,34.29,6858,-64
Complex Positions Summary,Data,USD,SM 18AUG23 30 C,SM    230818C00030000,-2,100,4.8919,-978.38,69.76
Complex Positions Summary,Data,USD,STNG +100xSTK  -1xJul 47 Call STK/OPT,,1,-,-,4101,-133.71
Complex Positions Summary,Data,USD,SCORPIO TANKERS INC,STNG,100,1,41.01,4101,-135
Complex Positions Summary,Data,USD,STNG 21JUL23 47 C,STNG  230721C00047000,-1,100,0,0,1.29
Complex Positions Summary,Data,USD,TGT +100xSTK  -1xJul 135 Call STK/OPT,,1,-,-,13408,13
Complex Positions Summary,Data,USD,TARGET CORP,TGT,100,1,134.08,13408,-56
Complex Positions Summary,Data,USD,TGT 21JUL23 135 C,TGT   230721C00135000,-1,100,0,0,69
Complex Positions Summary,Data,USD,WWW +100xSTK  -1xJul 12.5 Call STK/OPT,,4,-,-,4900,-112
Complex Positions Summary,Data,USD,WOLVERINE WORLD WIDE INC,WWW,400,1,12.25,4900,-112
Complex Positions Summary,Data,Total,,,,,,143840.47,-321.635271
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Total,,Stocks,USD,,,,,,29668,-2.51065825,-43053.170256,-7474.472528,-13762,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code
Trades,Data,Order,Equity and Index Options,USD,HP 21JUL23 35 P,"2023-07-21, 16:20:00",-2,0,0,0,0,-392.2481,-392.2481,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,HP 21JUL23 35 P,,-2,,,0,0,-392.2481,-392.2481,0,
Trades,Data,Order,Equity and Index Options,USD,NUE 21JUL23 135 P,"2023-07-21, 16:20:00",-1,0,0,0,0,-988.69905,-988.69905,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,NUE 21JUL23 135 P,,-1,,,0,0,-988.69905,-988.69905,0,
Trades,Data,Order,Equity and Index Options,USD,SCHW 21JUL23 60 P,"2023-07-21, 16:20:00",-1,0,0,0,0,-445.69905,-445.69905,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,SCHW 21JUL23 60 P,,-1,,,0,0,-445.69905,-445.69905,0,
Trades,Data,Order,Equity and Index Options,USD,WWW 21JUL23 12.5 C,"2023-07-21, 16:20:00",4,0,0,0,0,795.580156,795.580156,0,C;Ep
Trades,SubTotal,,Equity and Index Options,USD,WWW 21JUL23 12.5 C,,4,,,0,0,795.580156,795.580156,0,
Trades,Total,,Equity and Index Options,USD,,,,,,1848,-3.828614,3185.509908,-883.527092,13747.29,
Interest Accruals,Header,Currency,Field Name,Field Value
Interest Accruals,Data,Base Currency Summary,Starting Accrual Balance,2.45
Interest Accruals,Data,Base Currency Summary,Interest Accrued,0
Interest Accruals,Data,Base Currency Summary,Accrual Reversal,0
Interest Accruals,Data,Base Currency Summary,Ending Accrual Balance,2.45
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Security ID,Listing Exch,Multiplier,Type,Code
Financial Instrument Information,Data,Stocks,ABBV,ABBVIE INC,118089500,US00287Y1091,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,APA,APA CORP,474515500,US03743Q1085,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,BMY,BRISTOL-MYERS SQUIBB CO,5111,US1101221083,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CFG,CITIZENS FINANCIAL GROUP,167955370,US1746101054,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CMCSA,COMCAST CORP-CLASS A,267748,US20030N1019,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,CWH,CAMPING WORLD HOLDINGS INC-A,250142644,US13462K1097,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,DAL,DELTA AIR LINES INC.,44001820,US2473617023,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,DELL,DELL TECHNOLOGIES -C,346218218,US24703L2025,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,DKS,DICK'S SPORTING GOODS INC,16310970,US2533931026,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,F,FORD MOTOR CO,9599491,US3453708600,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,FL,FOOT LOCKER INC,14025,US3448491049,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,HAS,HASBRO INC,754956,US4180561072,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,HASI,HANNON ARMSTRONG SUSTAINABLE,125815462,US41068X1000,NYSE,1,REIT,CP
Financial Instrument Information,Data,Stocks,HP,HELMERICH & PAYNE,8097,US4234521015,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,HPQ,HP INC,209411801,US40434L1052,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,MS,MORGAN STANLEY,2841574,US6174464486,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,MSFT,MICROSOFT CORP,272093,US5949181045,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,NOG,NORTHERN OIL AND GAS INC,443378898,US6655313079,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,NTAP,NETAPP INC,49921110,US64110D1046,NASDAQ,1,COMMON,CP
Financial Instrument Information,Data,Stocks,NUE,NUCOR CORP,10557,US6703461052,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,PARA,PARAMOUNT GLOBAL-CLASS B,393897513,US92556H2067,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,QQQM,INVESCO NASDAQ 100 ETF,449738108,US46138G6492,NASDAQ,1,ETF,
Financial Instrument Information,Data,Stocks,SCHW,SCHWAB (CHARLES) CORP,11905,US8085131055,NYSE,1,COMMON,
Financial Instrument Information,Data,Stocks,SKT,TANGER FACTORY OUTLET CENTER,12187,US8754651060,NYSE,1,REIT,CP
Financial Instrument Information,Data,Stocks,SM,SM ENERGY CO,75472988,US78454L1008,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,STLD,STEEL DYNAMICS INC,6478095,US8581191009,NASDAQ,1,COMMON,
Financial Instrument Information,Data,Stocks,STNG,SCORPIO TANKERS INC,349869083,MHY7542C1306,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,TGT,TARGET CORP,6437,US87612E1064,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,WWW,WOLVERINE WORLD WIDE INC,13938,US9780971035,NYSE,1,COMMON,CP
Financial Instrument Information,Data,Stocks,XLK,TECHNOLOGY SELECT SECT SPDR,4215230,US81369Y8030,ARCA,1,ETF,
Financial Instrument Information,Data,Stocks,XLY,CONSUMER DISCRETIONARY SELT,4215215,US81369Y4070,ARCA,1,ETF,
Financial Instrument Information,Header,Asset Category,Symbol,Description,Conid,Listing Exch,Multiplier,Expiry,Delivery Month,Type,Strike,Code
Financial Instrument Information,Data,Equity and Index Options,ABBV  230818C00125000,ABBV 18AUG23 125 C,602878404,CBOE,100,2023-08-18,2023-08,C,125,CP
Financial Instrument Information,Data,Equity and Index Options,APA   230728P00035000,APA 28JUL23 35 P,635764759,CBOE,100,2023-07-28,2023-07,P,35,
Financial Instrument Information,Data,Equity and Index Options,APA   230825C00031000,APA 25AUG23 31 C,640822698,CBOE,100,2023-08-25,2023-08,C,31,CP
Financial Instrument Information,Data,Equity and Index Options,APA   230825C00034000,APA 25AUG23 34 C,640822907,CBOE,100,2023-08-25,2023-08,C,34,
Financial Instrument Information,Data,Equity and Index Options,APA   231020C00032500,APA 20OCT23 32.5 C,614376643,CBOE,100,2023-10-20,2023-10,C,32.5,CP
Financial Instrument Information,Data,Equity and Index Options,BMY   230915C00060000,BMY 15SEP23 60 C,608925431,CBOE,100,2023-09-15,2023-09,C,60,CP
Financial Instrument Information,Data,Equity and Index Options,CFG   231020C00025000,CFG 20OCT23 25 C,614454378,CBOE,100,2023-10-20,2023-10,C,25,CP
Financial Instrument Information,Data,Equity and Index Options,CMCSA 230818C00037500,CMCSA 18AUG23 37.5 C,636475965,CBOE,100,2023-08-18,2023-08,C,37.5,CP
Financial Instrument Information,Data,Equity and Index Options,CWH   230915C00026000,CWH 15SEP23 26 C,608977457,CBOE,100,2023-09-15,2023-09,C,26,CP
Financial Instrument Information,Data,Equity and Index Options,DAL   230818C00042000,DAL 18AUG23 42 C,636960578,CBOE,100,2023-08-18,2023-08,C,42,CP
Financial Instrument Information,Data,Equity and Index Options,DELL  230825C00050000,DELL 25AUG23 50 C,640847774,CBOE,100,2023-08-25,2023-08,C,50,CP
Financial Instrument Information,Data,Equity and Index Options,DKS   230728P00130000,DKS 28JUL23 130 P,635775804,CBOE,100,2023-07-28,2023-07,P,130,
Financial Instrument Information,Data,Equity and Index Options,DKS   230825C00125000,DKS 25AUG23 125 C,640832309,CBOE,100,2023-08-25,2023-08,C,125,CP
Financial Instrument Information,Data,Equity and Index Options,F     230818C00013000,F 18AUG23 13 C,633738292,CBOE,100,2023-08-18,2023-08,C,13,CP
Financial Instrument Information,Data,Equity and Index Options,FL    230818C00022500,FL 18AUG23 22.5 C,603059901,CBOE,100,2023-08-18,2023-08,C,22.5,CP
Financial Instrument Information,Data,Equity and Index Options,HAS   230721C00050000,HAS 21JUL23 50 C,598327592,CBOE,100,2023-07-21,2023-07,C,50,
Financial Instrument Information,Data,Equity and Index Options,HASI  230818C00022500,HASI 18AUG23 22.5 C,637073325,CBOE,100,2023-08-18,2023-08,C,22.5,CP
Financial Instrument Information,Data,Equity and Index Options,HP    230721P00035000,HP 21JUL23 35 P,631856655,CBOE,100,2023-07-21,2023-07,P,35,
Financial Instrument Information,Data,Equity and Index Options,HP    230818C00035000,HP 18AUG23 35 C,637065606,CBOE,100,2023-08-18,2023-08,C,35,
Financial Instrument Information,Data,Equity and Index Options,HPQ   230818C00027000,HPQ 18AUG23 27 C,603114900,CBOE,100,2023-08-18,2023-08,C,27,
Financial Instrument Information,Data,Equity and Index Options,MS    230915C00087500,MS 15SEP23 87.5 C,575152612,CBOE,100,2023-09-15,2023-09,C,87.5,CP
Financial Instrument Information,Data,Equity and Index Options,MSFT  230721C00205000,MSFT 21JUL23 205 C,598401494,CBOE,100,2023-07-21,2023-07,C,205,
Financial Instrument Information,Data,Equity and Index Options,NOG   230915C00028000,NOG 15SEP23 28 C,609200807,CBOE,100,2023-09-15,2023-09,C,28,CP
Financial Instrument Information,Data,Equity and Index Options,NTAP  230818C00067500,NTAP 18AUG23 67.5 C,631921838,CBOE,100,2023-08-18,2023-08,C,67.5,CP
Financial Instrument Information,Data,Equity and Index Options,NUE   230721P00135000,NUE 21JUL23 135 P,598379975,CBOE,100,2023-07-21,2023-07,P,135,
Financial Instrument Information,Data,Equity and Index Options,NUE   240119C00135000,NUE 19JAN24 135 C,514034935,CBOE,100,2024-01-19,2024-01,C,135,
Financial Instrument Information,Data,Equity and Index Options,PARA  230728C00016000,PARA 28JUL23 16 C,635830769,CBOE,100,2023-07-28,2023-07,C,16,
Financial Instrument Information,Data,Equity and Index Options,PARA  230728P00017500,PARA 28JUL23 17.5 P,635832176,CBOE,100,2023-07-28,2023-07,P,17.5,
Financial Instrument Information,Data,Equity and Index Options,QQQM  231215C00130000,QQQM 15DEC23 130 C,626876731,PHLX,100,2023-12-15,2023-12,C,130,
Financial Instrument Information,Data,Equity and Index Options,SCHW  230721P00060000,SCHW 21JUL23 60 P,623050785,CBOE,100,2023-07-21,2023-07,P,60,
Financial Instrument Information,Data,Equity and Index Options,SCHW  230915C00060000,SCHW 15SEP23 60 C,609311380,CBOE,100,2023-09-15,2023-09,C,60,
Financial Instrument Information,Data,Equity and Index Options,SKT   230915C00022000,SKT 15SEP23 22 C,609342004,CBOE,100,2023-09-15,2023-09,C,22,CP
Financial Instrument Information,Data,Equity and Index Options,SM    230818C00030000,SM 18AUG23 30 C,603321569,CBOE,100,2023-08-18,2023-08,C,30,CP
Financial Instrument Information,Data,Equity and Index Options,STLD  230818C00095000,STLD 18AUG23 95 C,603347091,CBOE,100,2023-08-18,2023-08,C,95,
Financial Instrument Information,Data,Equity and Index Options,STLD  230818C00100000,STLD 18AUG23 100 C,603346458,CBOE,100,2023-08-18,2023-08,C,100,
Financial Instrument Information,Data,Equity and Index Options,STLD  230818P00115000,STLD 18AUG23 115 P,603347189,CBOE,100,2023-08-18,2023-08,P,115,
Financial Instrument Information,Data,Equity and Index Options,STNG  230721C00047000,STNG 21JUL23 47 C,598545771,CBOE,100,2023-07-21,2023-07,C,47,CP
Financial Instrument Information,Data,Equity and Index Options,STNG  230721P00050000,STNG 21JUL23 50 P,598546377,CBOE,100,2023-07-21,2023-07,P,50,
Financial Instrument Information,Data,Equity and Index Options,TGT   230721C00135000,TGT 21JUL23 135 C,598501992,CBOE,100,2023-07-21,2023-07,C,135,CP
Financial Instrument Information,Data,Equity and Index Options,TGT   230721P00140000,TGT 21JUL23 140 P,598502927,CBOE,100,2023-07-21,2023-07,P,140,
Financial Instrument Information,Data,Equity and Index Options,WWW   230721C00012500,WWW 21JUL23 12.5 C,632088764,CBOE,100,2023-07-21,2023-07,C,12.5,
